"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          55,      -5.707490857,      -5.630458717,      -5.925744057,      -5.521676077,      -9.220099068,       2.459740376
          0,           0,          56,      -5.740442887,      -5.659983917,      -5.962093426,      -5.554880166,      -9.249165977,       2.446419606
          0,           0,          57,      -5.773926638,      -5.689650886,      -5.999599056,      -5.588588004,      -9.280362963,       2.432482082
          0,           0,          58,      -5.807351626,      -5.719086657,      -6.037632823,      -5.622241118,      -9.309807396,       2.417902247
          0,           0,          59,      -5.839987067,      -5.747956091,      -6.075190223,      -5.655172812,      -9.338806686,       2.402641876
          0,           0,          60,      -5.870557046,       -5.77557384,      -6.110444725,      -5.686061454,      -9.367970303,       2.386631881
          0,           0,          61,      -5.897790786,      -5.801436138,      -6.140807096,      -5.713740181,      -9.398078081,       2.369779578
          0,           0,          62,      -5.921035534,      -5.825449438,      -6.164218373,      -5.737554645,      -9.431808506,       2.351999623
          0,           0,          63,      -5.940218164,      -5.847488312,      -6.180652374,      -5.757116082,      -9.471117735,       2.333128257
          0,           0,          64,      -5.955984443,      -5.867779887,      -6.191708809,      -5.772951885,      -9.504300043,       2.313064306
          0,           0,          65,        -5.9690241,      -5.886523918,      -6.199195037,      -5.785757745,      -9.534169792,       2.291788453
          0,           0,          66,       -5.97970576,      -5.903730485,      -6.204325496,      -5.795975604,      -9.562300083,       2.269183747
          0,           0,          67,      -5.988003263,      -5.919302344,      -6.207284266,      -5.803737777,      -9.589180949,        2.25903989
          0,           0,          68,      -5.993292132,       -5.93231539,      -6.207353924,       -5.80872792,      -9.614424502,       2.252812647
          0,           0,          69,      -5.995440636,      -5.942553387,      -6.204338172,      -5.810603512,      -9.638480791,       2.220628109
          0,           0,          70,      -5.994956069,      -5.949684312,      -6.198954966,      -5.810436644,      -9.661461089,       2.166446654
          0,           0,          71,      -5.991929961,      -5.954840192,      -6.191306208,      -5.807621292,      -9.684190986,       2.088065744
          0,           0,          72,      -5.986784982,      -5.957475681,      -6.181966986,      -5.803316343,      -9.704787594,       2.087472313
          0,           0,          73,      -5.979506101,      -5.958361407,      -6.170632987,      -5.796544021,      -9.724427963,       1.999541956
          0,           0,          74,      -5.970909168,      -5.957715271,       -6.15810035,      -5.788147823,      -9.743125863,       1.946482726
          0,           0,          75,      -5.961577371,      -5.955528007,      -6.145283777,      -5.778119163,      -9.760764812,       1.899106506
          0,           0,          76,      -5.952766009,      -5.953209939,      -6.133254648,      -5.769313284,      -9.777199202,       1.854516619
          0,           0,          77,       -5.94328058,      -5.949645099,      -6.121571574,      -5.758294953,       -9.79250467,       1.812148204
