"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         212,      -6.533147098,      -6.741642501,      -6.749721952,      -6.001558714,      -11.29218978
          0,           0,         213,      -6.538164372,      -6.741562918,      -6.756311347,        -6.0055917,      -11.29421034
          0,           0,         214,      -6.543098463,       -6.74163697,       -6.76320781,      -6.009473401,      -11.29640324
          0,           0,         215,      -6.547760873,      -6.741936782,      -6.769972138,       -6.01306625,      -11.29817165
          0,           0,         216,      -6.552288634,      -6.742303876,      -6.776931496,      -6.016517033,      -11.29992216
          0,           0,         217,      -6.556680164,      -6.742824939,       -6.78401365,      -6.019844257,      -11.30160226
          0,           0,         218,      -6.560922954,      -6.743522223,      -6.791117371,      -6.023056354,      -11.30316311
          0,           0,         219,        -6.5649947,      -6.744406864,      -6.798116161,      -6.026154886,      -11.30489377
          0,           0,         220,      -6.568738845,      -6.745472834,      -6.804495299,      -6.029026106,      -11.30619576
          0,           0,         221,      -6.572289758,      -6.746659779,      -6.810501591,      -6.031795432,      -11.30740725
          0,           0,         222,      -6.575670713,      -6.748011005,      -6.815984104,      -6.034496295,      -11.30860237
          0,           0,         223,      -6.578895574,      -6.749529144,      -6.820788209,      -6.037151021,      -11.30977001
          0,           0,         224,      -6.581975521,      -6.751207589,      -6.824765208,      -6.039778228,       -11.3108736
          0,           0,         225,      -6.584921611,      -6.753035641,      -6.827782564,      -6.042395117,        -11.311837
          0,           0,         226,      -6.587745928,      -6.754999855,      -6.829734426,      -6.045017615,      -11.31264625
          0,           0,         227,      -6.590468043,      -6.757084679,      -6.830550888,       -6.04766585,      -11.31334419
          0,           0,         228,      -6.593090782,       -6.75927297,      -6.830204428,      -6.050345605,      -11.31393754
          0,           0,         229,      -6.595610635,      -6.761546763,      -6.828713298,      -6.053056206,      -11.31442026
          0,           0,         230,      -6.598018669,      -6.763887574,      -6.826140283,      -6.055789222,      -11.31479046
          0,           0,         231,      -6.600318405,      -6.766276585,      -6.822589086,       -6.05854245,      -11.31536966
          0,           0,         232,      -6.602398306,      -6.768633409,      -6.818405076,      -6.061168014,      -11.31531375
          0,           0,         233,      -6.604478656,      -6.771001221,      -6.813372099,      -6.063927541,      -11.31579679
          0,           0,         234,      -6.606309519,      -6.773361042,      -6.808080257,      -6.066521471,      -11.31594464
          0,           0,         235,      -6.608058849,      -6.775647782,      -6.802471411,      -6.069112239,      -11.31603685
          0,           0,         236,      -6.609659098,      -6.777895772,      -6.796691674,       -6.07164532,      -11.31606343
