"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          88,      -6.709658054,      -6.842594709,      -6.992815936,      -6.171788815,      -11.11608985
          0,           0,          89,      -6.710295029,      -6.845845888,      -6.989397981,      -6.173243348,      -11.11772331
          0,           0,          90,      -6.710854053,      -6.848986027,      -6.985818085,      -6.174743261,      -11.11935894
          0,           0,          91,      -6.711323624,      -6.852011469,      -6.982135559,      -6.176272462,      -11.12108763
          0,           0,          92,      -6.711733228,      -6.854902875,      -6.978415738,      -6.177854326,      -11.12290625
          0,           0,          93,      -6.712101094,      -6.857656897,      -6.974712292,      -6.179495583,      -11.12481236
          0,           0,          94,      -6.712452552,      -6.860264302,      -6.971083459,      -6.181210114,      -11.12680443
          0,           0,          95,      -6.712803651,      -6.862716848,      -6.967577978,      -6.183005114,       -11.1288797
          0,           0,          96,       -6.71316727,      -6.865009181,      -6.964242057,      -6.184884196,      -11.13103953
          0,           0,          97,      -6.713841481,      -6.867135181,      -6.961118468,      -6.187042112,      -11.13328898
          0,           0,          98,      -6.714483189,       -6.86917755,      -6.958240676,       -6.18923755,      -11.13451323
          0,           0,          99,      -6.715087942,      -6.871091471,      -6.955647292,      -6.191457403,      -11.13769904
          0,           0,         100,      -6.715656029,      -6.872853696,      -6.953370234,      -6.193722469,      -11.14006285
          0,           0,         101,      -6.716276051,      -6.874406028,      -6.951449948,      -6.196074465,       -11.1422882
          0,           0,         102,      -6.716976193,      -6.875765213,      -6.949908146,      -6.198526195,      -11.14443013
          0,           0,         103,      -6.717761721,       -6.87694594,      -6.948763042,      -6.201071951,       -11.1467024
          0,           0,         104,      -6.718882707,      -6.877953561,      -6.948036286,      -6.203895436,      -11.14778998
          0,           0,         105,      -6.720839285,      -6.878812841,      -6.947738992,      -6.207369447,      -11.15125244
          0,           0,         106,      -6.723720982,      -6.879572225,      -6.947881328,      -6.211551916,      -11.15377447
          0,           0,         107,      -6.726716121,      -6.880288366,      -6.948459029,      -6.215821586,      -11.15610569
          0,           0,         108,      -6.729838716,      -6.880942365,      -6.949517724,      -6.220185393,      -11.15667075
          0,           0,         109,      -6.732922148,      -6.881552535,      -6.951085463,      -6.224501927,      -11.16037639
          0,           0,         110,      -6.736057999,      -6.882119521,      -6.953165792,      -6.228840753,      -11.16277643
          0,           0,         111,      -6.739189999,      -6.882679547,      -6.955754731,      -6.233162692,      -11.16266306
          0,           0,         112,      -6.742710649,      -6.883233136,      -6.958866793,      -6.237758189,      -11.16661003
          0,           0,         113,      -6.746277147,      -6.883814047,        -6.9625031,      -6.242325455,      -11.16888324
          0,           0,         114,      -6.749832764,      -6.884457683,      -6.966648979,       -6.24687141,      -11.16795619
          0,           0,         115,       -6.75366587,      -6.885150667,      -6.971340194,      -6.251581196,      -11.17178926
          0,           0,         116,       -6.75786678,      -6.885898091,      -6.976557649,      -6.256521404,      -11.17034588
          0,           0,         117,        -6.7622157,       -6.88680952,      -6.982305838,      -6.261515019,      -11.17421113
          0,           0,         118,      -6.766636038,      -6.887810814,      -6.988599559,      -6.266481032,      -11.17558294
          0,           0,         119,      -6.771053892,      -6.888947546,      -6.995413078,      -6.271396383,      -11.17268783
          0,           0,         120,      -6.775692206,      -6.890218324,      -7.002770993,      -6.276421061,      -11.17659462
          0,           0,         121,      -6.780403916,      -6.891571217,      -7.010661126,      -6.281432213,       -11.1778058
          0,           0,         122,      -6.785401105,      -6.893048775,      -7.019068934,      -6.286594683,      -11.17845275
          0,           0,         123,      -6.790480535,      -6.894675386,      -7.028001363,      -6.291723223,      -11.17480085
          0,           0,         124,       -6.79553851,       -6.89649487,      -7.037429803,      -6.296748939,      -11.17884466
          0,           0,         125,       -6.80067442,      -6.898430536,      -7.047354848,      -6.301763725,      -11.17971726
          0,           0,         126,      -6.805861704,      -6.900515886,      -7.057755686,      -6.306748371,      -11.17995609
          0,           0,         127,      -6.811092332,      -6.902746262,      -7.068615969,       -6.31169459,      -11.17520865
          0,           0,         128,       -6.81632362,      -6.905152245,      -7.079912765,      -6.316568911,       -11.1794808
          0,           0,         129,      -6.821574616,      -6.907656252,      -7.091614924,      -6.321388117,      -11.18011629
          0,           0,         130,      -6.826739482,      -6.910296389,      -7.103692178,      -6.326065532,      -11.18007093
          0,           0,         131,      -6.831681198,        -6.9130654,      -7.116108146,      -6.330494426,      -11.17418146
          0,           0,         132,      -6.836424909,      -6.915979465,      -7.128810726,       -6.33472259,      -11.17896662
          0,           0,         133,      -6.841013445,       -6.91894109,      -7.141753048,      -6.338797059,      -11.17942677
          0,           0,         134,      -6.845398409,      -6.921971964,      -7.154878414,       -6.34268476,      -11.17902082
          0,           0,         135,      -6.849539618,      -6.925049545,       -7.16811914,      -6.346362437,      -11.17842496
          0,           0,         136,       -6.85340146,      -6.928148321,      -7.181405524,      -6.349811393,       -11.1707857
          0,           0,         137,      -6.856934631,      -6.931272457,      -7.194656758,      -6.352998077,      -11.17599096
          0,           0,         138,      -6.860109354,      -6.934319849,      -7.207779325,       -6.35590957,      -11.17111666
          0,           0,         139,      -6.862770535,      -6.937313844,      -7.220685606,      -6.358427006,      -11.16797191
          0,           0,         140,      -6.864917327,      -6.940180457,      -7.233271611,      -6.360572195,      -11.17436501
          0,           0,         141,      -6.866615239,      -6.942854616,      -7.245427487,      -6.362418569,      -11.05258825
          0,           0,         142,       -6.86783596,      -6.945325952,      -7.257050761,      -6.363936177,      -11.16130756
          0,           0,         143,      -6.869299426,      -6.947519227,      -7.268038775,      -6.365713477,      -11.16769329
          0,           0,         144,      -6.876225505,       -6.94940094,       -7.27825707,      -6.371898262,      -11.17122311
          0,           0,         145,       -6.88648509,      -6.951264153,      -7.287400812,      -6.380630803,      -11.16694941
          0,           0,         146,      -6.896430976,      -6.953354596,      -7.295294746,      -6.388998351,         -10.76498
          0,           0,         147,      -6.904822993,      -6.955531766,      -7.302305142,      -6.395996834,      -11.14562943
