"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -5.404837874,      -5.597217415,      -5.667140841,      -5.052903208,      -7.218673123,     -0.8375663865
          0,           0,          55,      -5.408264599,      -5.601752173,      -5.678849119,      -5.057939013,      -7.218477833,     -0.8363680014
          0,           0,          56,      -5.408791959,      -5.596944227,      -5.687727935,      -5.058479165,      -7.228567037,     -0.8339215121
          0,           0,          57,      -5.413220326,      -5.605566106,       -5.70136081,      -5.065584739,      -7.240595073,     -0.8309031636
          0,           0,          58,      -5.411016455,      -5.598252807,       -5.71521546,      -5.062103639,      -7.245447605,      -0.827492345
          0,           0,          59,      -5.418630704,      -5.608417692,      -5.730671894,      -5.073092587,      -7.233982066,     -0.8239962616
          0,           0,          60,      -5.421216292,      -5.612035983,      -5.744296481,      -5.076956019,      -7.200760417,     -0.8226608635
          0,           0,          61,      -5.419077695,      -5.605622171,      -5.761211983,      -5.074948393,      -7.149840077,     -0.8301854096
          0,           0,          62,      -5.423738929,      -5.617848526,      -5.776243191,       -5.08354765,      -7.096694394,     -0.8392882989
          0,           0,          63,      -5.424992818,      -5.619910122,      -5.791230846,      -5.085331071,      -7.118298766,     -0.8447668411
          0,           0,          64,      -5.422001592,       -5.61667935,      -5.808010347,       -5.08327107,      -7.229206565,      -0.861116202
          0,           0,          65,      -5.427287532,      -5.629808942,      -5.829595791,       -5.09302524,       -7.24200929,     -0.8764060874
          0,           0,          66,      -5.429539473,      -5.634003137,      -5.853511959,      -5.097697332,      -7.196004569,      -0.884916395
          0,           0,          67,      -5.431450916,      -5.633025786,      -5.878197512,      -5.100079165,      -7.114158021,     -0.8932684456
          0,           0,          68,      -5.432783166,      -5.639417453,       -5.90021201,      -5.104431933,      -7.107228502,     -0.9257754754
          0,           0,          69,      -5.435996628,      -5.653726304,      -5.925495505,      -5.111932571,      -7.168593725,     -0.9409472456
          0,           0,          70,      -5.438259478,      -5.660321022,      -5.947976879,      -5.116116286,      -7.206786731,     -0.9452101148
          0,           0,          71,      -5.437238514,      -5.659276775,      -5.968876237,      -5.115461893,      -7.166220922,     -0.9577338689
          0,           0,          72,      -5.437796171,       -5.66222597,      -5.987635432,      -5.117413528,      -7.071987326,       -0.99255653
          0,           0,          73,      -5.442804578,      -5.680390148,      -6.000980348,      -5.126616994,      -7.063286698,      -1.037292048
          0,           0,          74,      -5.444921002,      -5.695028728,      -6.005408553,      -5.131618671,      -7.131500665,      -1.045258468
          0,           0,          75,      -5.445533185,      -5.707712591,      -6.005671996,      -5.134396402,      -7.161992508,      -1.046763373
          0,           0,          76,      -5.443701132,      -5.714513447,       -5.99851814,      -5.133185189,      -7.098730415,      -1.084565483
          0,           0,          77,      -5.446245788,      -5.724610869,      -5.980067088,       -5.13810559,      -7.089151508,      -1.134744011
          0,           0,          78,       -5.44821787,      -5.737780894,        -5.9577439,      -5.142861333,       -7.14408364,      -1.150927919
          0,           0,          79,      -5.442685944,      -5.749097542,      -5.925206887,      -5.138488032,       -7.13374543,      -1.169317921
          0,           0,          80,      -5.443007863,      -5.764550216,       -5.89575973,      -5.142093592,      -7.118029849,       -1.20920774
          0,           0,          81,      -5.448283055,      -5.787112985,      -5.872594599,      -5.152068326,      -7.163107576,      -1.244865777
          0,           0,          82,      -5.447867607,      -5.797831706,      -5.851989176,      -5.154471439,      -7.180168643,      -1.267697428
          0,           0,          83,      -5.450057768,      -5.810598592,      -5.836785345,      -5.160591781,      -7.160414948,      -1.295446271
          0,           0,          84,      -5.447581717,      -5.816710673,      -5.825076571,      -5.161921815,      -7.185714388,      -1.332149097
          0,           0,          85,      -5.446407245,      -5.823003425,      -5.809789334,      -5.164616152,      -7.212414639,      -1.363542551
          0,           0,          86,      -5.440669711,      -5.826699939,      -5.801172495,      -5.161636067,      -7.225476226,      -1.389202879
          0,           0,          87,      -5.440585881,      -5.833768015,      -5.794981581,      -5.165972806,       -7.23685097,      -1.417857052
          0,           0,          88,       -5.43858633,      -5.835237298,      -5.784963759,      -5.167645135,      -7.246864358,      -1.449534208
          0,           0,          89,      -5.429175407,      -5.833299836,      -5.764140095,      -5.158486835,      -7.249731411,      -1.474739571
          0,           0,          90,      -5.427851756,      -5.838502392,      -5.749861443,      -5.159674615,      -7.259288863,      -1.494722101
          0,           0,          91,      -5.430441751,      -5.850872548,      -5.750665586,      -5.166559304,      -7.272175313,      -1.522789857
          0,           0,          92,      -5.431998084,      -5.853964444,      -5.757003679,      -5.170659567,      -7.263048236,      -1.548448301
          0,           0,          93,      -5.439006587,      -5.861288431,      -5.774969036,      -5.182890179,      -7.280956687,       -1.57073259
          0,           0,          94,       -5.44436591,      -5.876779213,      -5.780032931,      -5.193417942,      -7.327986988,      -1.595060697
          0,           0,          95,      -5.444731135,      -5.886313256,       -5.79510958,      -5.197888755,      -7.376024589,      -1.630004684
          0,           0,          96,       -5.46029784,      -5.903440199,      -5.838429463,      -5.222908134,      -7.415687428,      -1.657358604
          0,           0,          97,      -5.459185704,      -5.928322566,      -5.856493877,      -5.227188175,      -7.468955791,      -1.683794576
          0,           0,          98,      -5.469886674,      -5.947853195,      -5.854650409,      -5.242121693,      -7.537354859,      -1.707151615
          0,           0,          99,      -5.484324281,      -5.927106491,      -5.893694046,      -5.261894964,       -7.62048774,      -1.732592728
          0,           0,         100,      -5.494041552,        -5.9660852,      -5.966592047,      -5.278930563,      -7.670931742,      -1.749029008
          0,           0,         101,      -5.503308189,      -6.010715056,       -6.00231103,      -5.294715926,      -7.701366466,      -1.764753972
          0,           0,         102,      -5.533141943,      -5.973774276,      -6.007617777,      -5.328050813,      -7.733527135,      -1.775862824
          0,           0,         103,      -5.553552308,      -6.063883685,      -6.032122944,       -5.34660996,      -7.760643684,      -1.784175982
          0,           0,         104,      -5.581945761,      -6.045868048,      -6.039589264,      -5.380129462,      -7.790062145,      -1.795091435
          0,           0,         105,      -5.612190506,      -6.148191864,       -6.04399379,      -5.406776779,      -7.808130175,      -1.801200659
          0,           0,         106,      -5.634826039,      -6.164804363,      -6.051180849,      -5.428281284,      -7.831198159,      -1.806853298
          0,           0,         107,      -5.658284656,      -6.176895409,      -6.059927837,      -5.451928909,      -7.860586178,      -1.809600322
          0,           0,         108,      -5.673775837,      -6.195275208,        -6.0697789,      -5.468065562,      -7.886616646,      -1.815221499
          0,           0,         109,      -5.689249049,      -6.206901694,      -6.079230552,       -5.48413295,      -7.881015215,      -1.819173291
          0,           0,         110,      -5.702815375,      -6.222717699,      -6.088346649,      -5.497924238,       -7.86070936,      -1.823028326
          0,           0,         111,      -5.716808955,      -6.231255973,      -6.097226566,      -5.511920163,      -7.834997741,      -1.825196938
          0,           0,         112,      -5.727891485,      -6.245371271,      -6.106362555,      -5.523116513,      -7.803864325,      -1.826638276
          0,           0,         113,      -5.741119977,      -6.255870161,      -6.115759198,      -5.536105045,      -7.777416448,      -1.828209325
          0,           0,         114,      -5.752064742,      -6.259789877,       -6.12518984,      -5.547269078,      -7.762355197,      -1.831016018
          0,           0,         115,       -5.76075579,      -6.268491334,      -6.134460251,      -5.556286692,      -7.760384513,      -1.834974284
          0,           0,         116,      -5.770992158,      -6.277451699,      -6.143994907,      -5.566452542,      -7.770364606,      -1.840104107
          0,           0,         117,      -5.780918884,      -6.283146185,       -6.15384697,      -5.576332963,      -7.790665863,      -1.845998834
          0,           0,         118,      -5.790671781,      -6.288073792,      -6.163984149,      -5.586048452,      -7.820750994,      -1.852518724
          0,           0,         119,      -5.799884712,        -6.2934478,      -6.174617543,      -5.595247764,      -7.859938086,      -1.860060276
          0,           0,         120,      -5.809419173,      -6.298553133,      -6.185434197,      -5.604669683,      -7.905129008,      -1.868088879
          0,           0,         121,      -5.818377369,      -6.303628727,      -6.196489245,       -5.61355206,      -7.951264372,      -1.876377803
          0,           0,         122,      -5.827598268,      -6.307904092,      -6.207756236,       -5.62269947,      -7.993496875,      -1.884804716
          0,           0,         123,      -5.836352189,      -6.312800447,      -6.219107691,      -5.631424987,      -8.027443573,       -1.89335317
          0,           0,         124,      -5.844986052,      -6.319110159,      -6.230372881,      -5.639972412,      -8.051968646,      -1.902194022
          0,           0,         125,      -5.853650785,      -6.325785934,       -6.24166338,      -5.648548869,      -8.065221644,      -1.911020553
          0,           0,         126,      -5.862420659,       -6.33217057,      -6.252685604,      -5.657176201,       -8.06969656,      -1.919642512
          0,           0,         127,      -5.870904147,      -6.338012497,      -6.263513887,      -5.665589053,      -8.067122486,      -1.927801317
          0,           0,         128,      -5.879082091,      -6.343961634,      -6.273946571,      -5.673727898,      -8.059703019,      -1.935675419
          0,           0,         129,      -5.886686836,      -6.350665904,      -6.283963426,       -5.68138235,      -8.051120644,      -1.943747201
          0,           0,         130,      -5.894016031,      -6.357666865,      -6.293427511,      -5.688782581,      -8.039528747,      -1.951478287
          0,           0,         131,      -5.901112302,      -6.364425254,      -6.302421224,      -5.695966211,      -8.018076247,      -1.958292975
          0,           0,         132,      -5.908175286,      -6.371902489,      -6.310885511,      -5.703145989,      -8.007023066,      -1.967828376
          0,           0,         133,      -5.914972457,      -6.380654425,      -6.318249721,      -5.710068429,      -7.995405218,      -1.978028973
          0,           0,         134,      -5.921312786,      -6.387983857,      -6.325145698,      -5.716562107,      -7.989849699,      -1.988353463
          0,           0,         135,      -5.926691605,       -6.39557623,      -6.331460164,      -5.722213287,      -7.985189741,      -1.995461082
          0,           0,         136,       -5.93208996,      -6.403985554,      -6.337316919,       -5.72778837,      -7.983408894,      -2.001516876
          0,           0,         137,      -5.937555233,      -6.411969747,      -6.342740273,      -5.733346093,      -7.984964174,      -2.006923703
          0,           0,         138,      -5.943022551,      -6.419385382,      -6.347957962,      -5.738876463,      -7.991349726,      -2.014071677
          0,           0,         139,      -5.947913574,      -6.427068865,      -6.352597041,      -5.743870082,      -7.974807732,      -2.020375295
          0,           0,         140,      -5.952481332,      -6.432767014,      -6.357047897,      -5.748462128,      -7.975982138,      -2.027725518
          0,           0,         141,      -5.956327605,       -6.43795015,      -6.361351557,      -5.752319235,      -7.982482225,      -2.032617882
          0,           0,         142,      -5.959929364,      -6.442923397,      -6.365592934,        -5.7557988,      -7.989348369,      -2.035529136
          0,           0,         143,      -5.963650797,      -6.447234122,      -6.369825865,      -5.759295282,      -7.994558107,      -2.037396114
          0,           0,         144,        -5.9671163,      -6.450991852,      -6.373963027,       -5.76246663,      -8.001226615,      -2.038376043
          0,           0,         145,       -5.97033983,      -6.454156253,       -6.37796651,      -5.765290844,      -8.010461885,      -2.038963376
          0,           0,         146,      -5.973412616,      -6.456545919,      -6.381920012,      -5.767857244,      -8.021511566,      -2.038707076
          0,           0,         147,      -5.976392649,      -6.458422309,      -6.385775947,      -5.770232405,       -8.03309704,      -2.037788508
          0,           0,         148,      -5.978917433,      -6.460009769,      -6.389448785,      -5.772115062,      -8.044341154,      -2.036024369
          0,           0,         149,      -5.981262041,      -6.461331491,      -6.392956794,      -5.773682814,       -8.05644945,      -2.033767415
          0,           0,         150,      -5.984003929,      -6.461873349,      -6.396236139,       -5.77549259,      -8.068320977,      -2.030775657
          0,           0,         151,      -5.986410934,      -6.461969882,      -6.399250583,      -5.776928044,      -8.077339414,      -2.025322681
          0,           0,         152,      -5.987881849,      -6.460584439,      -6.402092199,      -5.777392476,      -8.091390978,      -2.017273996
          0,           0,         153,      -5.989975018,      -6.459930609,      -6.404639793,       -5.77830382,      -8.100018215,      -2.007867677
          0,           0,         154,      -5.991687587,      -6.459171606,      -6.406794923,      -5.778815667,      -8.112999094,      -2.001246505
          0,           0,         155,      -5.992958802,      -6.458546891,      -6.408622961,      -5.778879244,      -8.125198106,      -1.994944052
          0,           0,         156,      -5.993701928,      -6.458026109,      -6.410059278,      -5.778387736,      -8.135836071,      -1.988441402
          0,           0,         157,        -5.9948169,      -6.457214317,       -6.41101846,       -5.77809634,      -8.145724927,       -1.98168996
          0,           0,         158,      -5.995477802,      -6.456128701,      -6.411582738,      -5.777347817,      -8.155823767,      -1.974767271
          0,           0,         159,      -5.995492133,      -6.454961483,      -6.411694573,      -5.776016218,         -8.166392,       -1.96765474
          0,           0,         160,      -5.994798395,      -6.453734835,      -6.411457359,      -5.774010205,      -8.176051345,      -1.960333726
          0,           0,         161,      -5.993936277,      -6.452068866,      -6.410809281,      -5.771807593,      -8.184198127,      -1.951454821
          0,           0,         162,      -5.991872829,      -6.449129996,      -6.409964341,      -5.768510638,      -8.195996447,      -1.941156437
          0,           0,         163,      -5.989714042,      -6.448115695,      -6.408760271,      -5.765215199,      -8.201750951,      -1.932119805
          0,           0,         164,      -5.986597321,      -6.444579601,      -6.407300305,      -5.760959713,      -8.213018507,       -1.92357976
          0,           0,         165,      -5.983156569,      -6.441314317,      -6.405697331,      -5.756464804,      -8.218348007,      -1.912146745
          0,           0,         166,      -5.978489574,      -6.437788857,      -6.403838772,      -5.751046831,      -8.226157727,      -1.903812457
          0,           0,         167,      -5.973702065,      -6.433959387,      -6.401936796,      -5.745497802,      -8.233967357,      -1.895171219
          0,           0,         168,      -5.968209982,       -6.42932347,      -6.399881358,      -5.739414054,       -8.24081613,      -1.888498572
          0,           0,         169,      -5.962691611,      -6.423969943,      -6.397786743,      -5.733404564,      -8.247374573,      -1.880269882
          0,           0,         170,        -5.9565783,       -6.41856698,      -6.395851548,      -5.726900807,      -8.253453275,      -1.874519787
          0,           0,         171,      -5.949825634,      -6.412405255,      -6.393808077,      -5.720107704,       -8.25915304,       -1.86729527
          0,           0,         172,      -5.942994918,      -6.406412712,      -6.391649759,      -5.713325347,      -8.262412668,      -1.862556031
          0,           0,         173,      -5.936227909,      -6.400587243,      -6.389466215,      -5.706532449,      -8.266822871,      -1.856699401
          0,           0,         174,      -5.929182582,      -6.394697753,      -6.387316772,       -5.69979983,      -8.270884116,      -1.853254548
          0,           0,         175,      -5.922214656,      -6.389340263,      -6.385348241,      -5.693288091,      -8.271813285,      -1.848834677
          0,           0,         176,      -5.916646647,      -6.383633585,      -6.383697216,      -5.687698751,      -8.270666507,      -1.846265656
          0,           0,         177,      -5.909454138,      -6.377604485,      -6.381931467,      -5.681373987,      -8.266264477,      -1.843791397
          0,           0,         178,      -5.902629894,      -6.374785233,      -6.380296748,       -5.67520442,      -8.259177049,      -1.841707036
          0,           0,         179,      -5.897852425,      -6.368499111,      -6.378794376,      -5.670513012,      -8.247781681,      -1.840199744
          0,           0,         180,      -5.888199988,      -6.359974896,      -6.377089177,      -5.662599166,      -8.230680225,      -1.834066585
          0,           0,         181,      -5.880566657,      -6.359704427,      -6.376070763,        -5.6555704,      -8.214083279,       -1.83106453
          0,           0,         182,      -5.876971812,      -6.348494558,      -6.374613853,      -5.652607828,      -8.195921157,      -1.829094746
          0,           0,         183,      -5.869722925,      -6.349525377,      -6.374157122,      -5.646561164,      -8.177996708,      -1.830891303
          0,           0,         184,      -5.868534285,      -6.343966932,      -6.374116169,      -5.644847569,       -8.16077137,      -1.830862086
          0,           0,         185,      -5.863127978,      -6.335993722,      -6.374023763,      -5.641003512,      -8.145170384,       -1.83344899
          0,           0,         186,      -5.857396082,      -6.340351694,      -6.373986971,       -5.63579525,      -8.131768394,      -1.834440346
          0,           0,         187,      -5.856969167,      -6.330343123,      -6.374365438,      -5.635567414,      -8.120837369,      -1.837101326
          0,           0,         188,      -5.850967186,      -6.332916467,      -6.375479902,      -5.630939275,      -8.114457363,      -1.839292281
          0,           0,         189,      -5.851395352,      -6.327872792,       -6.37677681,      -5.630605042,      -8.110169656,      -1.841560023
          0,           0,         190,      -5.846765178,      -6.319595492,      -6.378300592,      -5.627811229,      -8.108257715,      -1.845385275
          0,           0,         191,      -5.841717056,      -6.331336533,      -6.380532782,      -5.623329044,      -8.108926094,      -1.846660911
          0,           0,         192,       -5.84566959,      -6.320498831,      -6.383082112,      -5.626482529,      -8.112083023,       -1.85048367
          0,           0,         193,      -5.836168471,      -6.318633447,       -6.38544794,      -5.619473634,      -8.111425885,      -1.848640705
          0,           0,         194,      -5.839438633,      -6.327207711,      -6.388999035,      -5.621608186,      -8.116046558,      -1.852365099
          0,           0,         195,      -5.836664672,      -6.310401413,      -6.391508123,      -5.620334813,      -8.122787542,      -1.854736829
          0,           0,         196,      -5.834782127,      -6.327969535,      -6.395535714,      -5.618846112,      -8.127823746,      -1.859022215
          0,           0,         197,      -5.837317371,      -6.313281993,      -6.398340797,      -5.620846036,      -8.134226293,      -1.862451513
