"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -5.357527517,      -5.414559527,      -5.370684229,      -4.722709057,      -7.357238452,      -1.015031434
          0,           0,          55,      -5.356579446,      -5.413877818,      -5.369838865,      -4.722272786,      -7.406533926,      -1.025746762
          0,           0,          56,      -5.355511362,      -5.413058677,      -5.368852889,      -4.721725541,      -7.456141913,      -1.036531027
          0,           0,          57,      -5.354323953,       -5.41213032,      -5.367738581,      -4.721076335,      -7.502088534,      -1.047348356
          0,           0,          58,      -5.353035339,       -5.41108838,      -5.366508026,      -4.720338253,      -7.545054777,      -1.057500388
          0,           0,          59,       -5.35165681,      -5.409944338,      -5.365171828,      -4.719515506,      -7.576732889,      -1.066914972
          0,           0,          60,      -5.350184497,      -5.408730673,      -5.363739723,      -4.718612786,      -7.586739578,      -1.076107022
          0,           0,          61,      -5.348632967,      -5.407444153,      -5.362221584,      -4.717642256,      -7.576919759,      -1.085119463
          0,           0,          62,      -5.347014524,      -5.406089238,      -5.360626417,      -4.716607524,      -7.554577628,      -1.093596437
          0,           0,          63,      -5.345323178,      -5.404696573,      -5.358961622,       -4.71551105,      -7.516997375,      -1.100965184
          0,           0,          64,      -5.343573178,      -5.403259995,      -5.357235433,      -4.714363945,       -7.47676421,      -1.107781909
          0,           0,          65,      -5.341773261,      -5.401785936,      -5.355455048,      -4.713167787,      -7.442151585,      -1.114292082
          0,           0,          66,      -5.339917833,      -5.400299254,      -5.353626277,      -4.711925701,      -7.416207094,      -1.120594813
          0,           0,          67,      -5.338023233,      -5.398788075,      -5.351756019,      -4.710647008,      -7.399104974,      -1.126758603
          0,           0,          68,       -5.33609014,      -5.397268233,      -5.349849699,      -4.709330906,      -7.389851172,      -1.132915417
          0,           0,          69,       -5.33411913,      -5.395750144,       -5.34791243,      -4.707983615,      -7.387251463,      -1.139348506
          0,           0,          70,      -5.332124433,      -5.394225036,       -5.34594973,      -4.706610153,      -7.390625185,      -1.146193201
          0,           0,          71,      -5.330099978,      -5.392714489,      -5.343965627,      -4.705210433,      -7.400215016,      -1.153258103
          0,           0,          72,       -5.32805771,      -5.391210772,        -5.3419652,      -4.703792877,      -7.416166538,      -1.160315414
          0,           0,          73,       -5.32599909,      -5.389723408,      -5.339952435,      -4.702357096,      -7.438098275,      -1.167138383
          0,           0,          74,      -5.323926593,      -5.388258942,      -5.337931808,      -4.700909247,        -7.4642716,      -1.173578152
          0,           0,          75,      -5.321849584,      -5.386813762,      -5.335907683,      -4.699452543,      -7.494223789,       -1.17964657
          0,           0,          76,       -5.31976603,       -5.38540281,      -5.333884694,      -4.697990326,      -7.527856682,       -1.18541707
