"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -7.434095089,      -7.502927649,      -7.770245701,       -7.31331316,      -9.607786751,      -3.792287826
          0,           0,          55,       -7.41350043,       -7.47722091,       -7.74078527,      -7.288916013,      -9.338263241,      -3.458975006
          0,           0,          56,      -7.389455066,      -7.450033273,       -7.70768152,      -7.260320654,      -9.568227376,      -3.742648135
          0,           0,          57,      -7.356242207,      -7.391633263,      -7.705358973,      -7.215088206,      -9.606603011,       -3.79398107
          0,           0,          58,      -7.346615896,      -7.376031317,      -7.658139203,      -7.206141738,      -9.581726588,      -3.555883575
          0,           0,          59,      -7.345181322,       -7.39349004,      -7.636076011,      -7.203387558,      -9.566788597,      -3.321492638
          0,           0,          60,      -7.337522677,      -7.414836257,      -7.609720167,      -7.192919447,       -9.42739782,      -3.218193197
          0,           0,          61,      -7.328451709,      -7.401339427,      -7.595485257,      -7.183234499,       -9.34632469,      -3.146201005
          0,           0,          62,      -7.306275589,      -7.356611226,      -7.583568801,      -7.158596784,      -9.533702183,       -3.57571233
          0,           0,          63,      -7.268984031,      -7.297894594,      -7.561462113,      -7.109126854,      -9.551254899,      -3.269192841
          0,           0,          64,      -7.255997512,       -7.30405658,      -7.504979657,      -7.099492199,      -9.519836969,       -3.13455092
          0,           0,          65,      -7.261436902,      -7.337375563,      -7.498250888,      -7.109062997,      -9.599905554,      -3.647012381
          0,           0,          66,      -7.258926613,      -7.357164642,      -7.491271893,       -7.10699321,      -9.422558046,      -3.175955767
          0,           0,          67,      -7.242248357,      -7.330080933,      -7.471894157,      -7.089592322,      -9.254638673,      -2.952632507
          0,           0,          68,      -7.212209439,      -7.280817332,       -7.44900783,      -7.061455705,      -9.351433764,      -3.206404748
          0,           0,          69,      -7.191414493,      -7.265255652,      -7.428003846,      -7.037509645,      -9.062626156,      -2.711282059
          0,           0,          70,      -7.175003081,      -7.243860829,      -7.409838451,      -7.023317045,      -9.430201462,      -3.097940518
          0,           0,          71,      -7.130454138,      -7.160944304,      -7.391901097,      -6.970535429,      -9.262736685,        -2.8792226
          0,           0,          72,      -7.129690105,      -7.173816137,      -7.374807103,      -6.972313493,      -9.247695288,      -3.011780424
          0,           0,          73,      -7.136023588,      -7.218815817,      -7.364263617,      -6.981346187,      -9.208583927,      -2.788987883
          0,           0,          74,      -7.142907258,      -7.214545924,      -7.392182234,      -6.989425855,      -9.298862312,      -3.099079499
          0,           0,          75,      -7.135788474,      -7.199105354,      -7.380813305,      -6.978138757,      -9.534733768,      -3.099460643
          0,           0,          76,      -7.109581494,      -7.150290722,      -7.377425476,      -6.950428225,      -9.045488854,      -2.659754065
          0,           0,          77,      -7.095323309,      -7.109153286,      -7.366159899,      -6.929626562,      -9.118862023,      -2.587775811
          0,           0,          78,      -7.073566422,      -7.054714537,      -7.376173069,       -6.89795466,      -9.218660986,      -2.889482922
          0,           0,          79,      -7.062511442,      -7.028826872,      -7.339514842,      -6.886148258,      -9.338849498,      -3.194699794
          0,           0,          80,      -7.067084444,      -7.059961981,       -7.35282098,       -6.89687414,      -9.101677898,      -2.704848978
          0,           0,          81,        -7.1111623,      -7.155820497,       -7.33075173,      -6.935147738,      -9.144666703,      -2.754801536
          0,           0,          82,      -7.148679181,      -7.218443769,      -7.345831344,      -6.985678423,      -9.205280578,      -2.915371927
          0,           0,          83,      -7.145470936,      -7.210931783,      -7.353980047,      -6.989419695,       -9.54564393,      -3.286315014
          0,           0,          84,      -7.114878147,       -7.14998524,      -7.373219015,      -6.952542175,      -8.776406493,       -2.43070814
          0,           0,          85,      -7.120814233,       -7.16258807,      -7.346993246,      -6.957538704,      -9.281275498,      -2.932287386
          0,           0,          86,      -7.097911167,      -7.140479837,      -7.351071574,      -6.939965919,      -8.584350835,      -2.188991594
          0,           0,          87,      -7.112343455,      -7.160977844,      -7.341839458,       -6.95080128,      -8.847077862,      -2.621282789
          0,           0,          88,      -7.147188684,      -7.214257746,      -7.370393595,      -6.992459761,      -8.795590421,         -2.344078
          0,           0,          89,      -7.153141505,      -7.213086296,      -7.371587137,       -6.99503683,      -8.936972637,      -2.566629793
          0,           0,          90,      -7.140057509,      -7.178801294,      -7.388823684,      -6.976764001,      -9.176389531,      -2.831784431
          0,           0,          91,      -7.105556131,      -7.104805584,       -7.37187762,      -6.936211494,      -9.371254752,      -2.950318596
          0,           0,          92,      -7.078498528,      -7.066724408,      -7.393208302,      -6.906517591,      -8.989149763,      -2.600954128
          0,           0,          93,      -7.103900235,      -7.134022559,      -7.347242985,      -6.933884516,      -8.910257241,        -2.5281458
          0,           0,          94,      -7.115775542,      -7.188383244,      -7.321910732,      -6.952046007,      -8.937834171,      -2.622839589
          0,           0,          95,      -7.120787271,      -7.202626021,      -7.333791821,       -6.95982243,      -9.079645871,      -2.791223071
          0,           0,          96,      -7.114740083,      -7.145459278,      -7.365767064,      -6.959229825,      -9.388051768,      -3.067674896
          0,           0,          97,      -7.110410623,      -7.167558791,      -7.356414716,      -6.953129893,      -9.379076307,      -2.819535007
          0,           0,          98,      -7.129646176,      -7.221117436,      -7.336097853,      -6.971530671,       -8.91509035,      -2.572410209
          0,           0,          99,      -7.123023378,      -7.167306847,      -7.340480923,      -6.964511617,      -9.140205441,      -2.895669879
          0,           0,         100,      -7.120510559,      -7.145750572,      -7.379193537,      -6.961979731,      -9.156238546,      -2.825607718
          0,           0,         101,      -7.141871834,      -7.202661671,      -7.370893111,      -6.979371427,      -8.840318533,      -2.471196473
          0,           0,         102,      -7.161539812,      -7.248292604,      -7.375738993,      -7.003509101,      -9.188238335,      -3.179546293
          0,           0,         103,      -7.182207789,      -7.277679073,      -7.399647525,      -7.028229237,      -9.186393451,      -3.194122138
          0,           0,         104,      -7.203297391,      -7.305536526,       -7.42628108,      -7.053609291,      -9.182337241,      -3.193236204
          0,           0,         105,      -7.224551046,      -7.331376628,      -7.454466955,      -7.079389713,      -9.176509885,      -3.189645221
          0,           0,         106,      -7.245439541,      -7.355391274,      -7.483436023,      -7.105086997,      -9.169053958,      -3.183146322
          0,           0,         107,      -7.265792911,       -7.37782365,      -7.512948804,      -7.130571433,      -9.160127027,      -3.173680011
          0,           0,         108,      -7.285847628,      -7.398898056,      -7.543376134,      -7.156189514,      -9.149899625,       -3.16135051
          0,           0,         109,      -7.305220319,      -7.418663238,      -7.574614821,      -7.181557764,      -9.138552033,      -3.146392737
          0,           0,         110,      -7.323865722,      -7.437213941,      -7.605907257,      -7.206555398,      -9.126271984,      -3.129178522
          0,           0,         111,      -7.341507656,      -7.454577841,      -7.637101129,      -7.230811013,      -9.113251719,      -3.110222781
          0,           0,         112,      -7.358301387,      -7.470674008,      -7.668437893,       -7.25433403,      -9.099684322,      -3.090103951
          0,           0,         113,      -7.374098808,       -7.48560951,      -7.699441799,      -7.276946357,      -9.085759898,      -3.069398991
          0,           0,         114,       -7.38875036,      -7.499482763,      -7.729843005,      -7.298366064,      -9.071662411,      -3.048650572
          0,           0,         115,      -7.402175206,        -7.5122714,      -7.758108949,       -7.31840079,      -9.057565877,      -3.028030777
          0,           0,         116,      -7.414466624,      -7.523995492,      -7.783880123,      -7.337061825,      -9.043637873,      -3.008220063
          0,           0,         117,      -7.425680453,      -7.534773781,      -7.806967432,      -7.354320752,      -9.030024639,      -2.989491863
          0,           0,         118,      -7.435862238,      -7.544863077,      -7.827312943,      -7.370002981,      -9.016851217,      -2.972116387
          0,           0,         119,      -7.445180867,      -7.554593201,      -7.845032675,      -7.384309686,      -9.004217248,      -2.956270777
          0,           0,         120,      -7.453557765,      -7.563567468,      -7.860658513,      -7.396832195,      -8.992202138,      -2.942078487
          0,           0,         121,      -7.460900273,      -7.571742307,       -7.87470108,      -7.407273472,      -8.980864148,      -2.929606052
          0,           0,         122,      -7.467537586,      -7.579571368,      -7.886812664,      -7.415958907,      -8.970239575,      -2.918860838
          0,           0,         123,      -7.473448708,      -7.587134863,      -7.897603458,      -7.423226631,      -8.960341423,      -2.909787497
          0,           0,         124,      -7.478928418,      -7.594687946,      -7.907616319,      -7.429702341,      -8.951157853,      -2.902259567
          0,           0,         125,       -7.48390828,      -7.601895798,      -7.917344348,      -7.435273956,       -8.94265248,      -2.896090799
          0,           0,         126,      -7.488780567,      -7.609279098,      -7.926677166,      -7.440619744,      -8.934786553,      -2.891074634
          0,           0,         127,      -7.493456901,       -7.61648475,      -7.935683121,      -7.445430651,      -8.927508103,       -2.88698207
          0,           0,         128,      -7.498104624,      -7.623800189,      -7.944246174,       -7.44996283,      -8.920768616,        -2.8835855
          0,           0,         129,      -7.502289019,      -7.630434693,      -7.954898905,      -7.453858953,      -8.914555529,      -2.880648829
          0,           0,         130,       -7.50630465,      -7.636525474,      -7.966687462,       -7.45742932,       -8.90892153,      -2.878088215
          0,           0,         131,      -7.511449277,      -7.642050515,      -7.975187533,      -7.462781269,      -8.904017007,      -2.876280636
          0,           0,         132,      -7.516526801,      -7.646723808,      -7.981685828,      -7.467832041,      -8.900120673,      -2.875404305
          0,           0,         133,      -7.521086029,      -7.650876603,      -7.987992782,      -7.471897192,      -8.897639948,      -2.876016842
          0,           0,         134,      -7.525608047,      -7.654540363,      -7.993643342,       -7.47576125,      -8.897118663,      -2.878884368
          0,           0,         135,      -7.530243107,      -7.657853807,        -7.9986005,       -7.47968889,      -8.899218851,      -2.884958451
          0,           0,         136,      -7.535043082,      -7.660921559,      -8.002887579,      -7.483761263,      -8.904688591,      -2.895347153
          0,           0,         137,       -7.54010046,      -7.663087085,      -8.006798799,      -7.487981759,      -8.914385882,      -2.911551011
          0,           0,         138,      -7.545337039,      -7.663315844,      -8.010546954,      -7.492007847,      -8.929239598,      -2.935394256
          0,           0,         139,      -7.551361196,      -7.663695021,      -8.014139078,      -7.497169639,      -8.950198674,      -2.968839167
          0,           0,         140,      -7.557728101,      -7.664071075,      -8.017559682,      -7.502756875,       -8.97852865,      -3.014155693
          0,           0,         141,      -7.564371629,      -7.664645002,      -8.020830606,      -7.508866184,      -9.014777711,       -3.07115823
          0,           0,         142,      -7.570764011,      -7.665117422,      -8.023974633,      -7.514556835,      -9.059783597,      -3.139083399
          0,           0,         143,      -7.577445665,      -7.665446092,       -8.02711971,      -7.520659089,      -9.112984439,      -3.211433668
          0,           0,         144,      -7.583350655,      -7.665553538,      -8.030121019,       -7.52579013,      -9.180330675,      -3.272043813
          0,           0,         145,      -7.588741807,      -7.666207155,      -8.032952719,      -7.530464172,      -9.259508702,       -3.28747492
          0,           0,         146,       -7.59348762,      -7.667305154,      -8.035689235,      -7.534394057,      -9.348634144,      -3.248448184
          0,           0,         147,      -7.597558095,      -7.668595615,      -8.038336394,      -7.537604814,      -9.424808964,      -3.176634058
