"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          55,      -5.347477969,      -5.266874876,      -5.604218048,      -5.155610434,      -8.835159546,       2.712992718
          0,           0,          56,      -5.370112509,      -5.290541093,      -5.631855628,      -5.178898349,      -8.862354935,       2.711298907
          0,           0,          57,      -5.390975184,      -5.313445654,      -5.656746775,       -5.20036418,      -8.889028122,       2.709040026
          0,           0,          58,      -5.410029943,      -5.335644553,      -5.677263382,      -5.220260305,      -8.915582011,       2.706227162
          0,           0,          59,      -5.426397725,      -5.356150988,      -5.692838397,      -5.237184096,      -8.942732322,       2.702852241
          0,           0,          60,      -5.441458475,       -5.37635421,      -5.704358747,      -5.252859131,      -8.972520548,       2.698903809
          0,           0,          61,      -5.454356157,      -5.395399745,      -5.713142087,      -5.265729341,      -9.007980734,       2.694319472
          0,           0,          62,      -5.467455422,      -5.414388434,      -5.720267266,      -5.279496676,      -9.041980798,       2.689027018
          0,           0,          63,      -5.478922513,      -5.432160705,      -5.725647209,      -5.290997545,       -9.07321987,       2.682975016
          0,           0,          64,      -5.488073297,      -5.448521371,      -5.728687745,      -5.299443995,      -9.102036145,       2.676087966
          0,           0,          65,      -5.497708782,      -5.465313496,      -5.730702005,      -5.309570968,      -9.129124741,       2.668338976
          0,           0,          66,      -5.504464912,      -5.479622702,      -5.731249732,      -5.316086056,        -9.1555565,       2.659491445
          0,           0,          67,      -5.507522672,      -5.490953256,       -5.72829284,      -5.317942832,      -9.179197775,       2.649562364
          0,           0,          68,      -5.510393907,      -5.501866848,      -5.723891673,      -5.320938176,      -9.199167601,       2.638822402
          0,           0,          69,      -5.510248344,      -5.510006698,      -5.716698281,      -5.320337275,      -9.211863518,       2.627121565
