"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,      -7.966718946,      -8.042767157,       -8.20994622,      -7.764711424,      -10.26778982,      -4.075456237
          0,           0,           1,      -8.151103872,      -8.236468142,      -8.382600271,      -7.959176471,      -10.31697076,      -4.046740517
          0,           0,           2,       -8.27307686,      -8.386288576,      -8.463874901,      -8.091964397,      -10.34884402,      -3.982045744
          0,           0,           3,       -8.36912938,      -8.546699657,      -8.494792803,       -8.19243882,      -10.35363794,      -3.907136747
          0,           0,           4,      -8.375463359,       -8.56035299,      -8.546289355,      -8.205171708,       -10.3329632,       -3.83897818
          0,           0,           5,      -8.390485352,      -8.568907309,      -8.668851733,       -8.22590339,       -10.2972341,      -3.781780235
          0,           0,           6,      -8.515790212,      -8.662771783,      -8.703022297,      -8.355812196,      -10.25685344,      -3.751182056
          0,           0,           7,      -8.691119531,      -8.725130116,      -8.705806923,      -8.537101477,      -10.21391038,      -3.731316339
          0,           0,           8,      -8.719580238,      -8.751048994,      -8.721531148,      -8.564327163,      -10.16358158,      -3.711258617
          0,           0,           9,      -8.780748077,      -8.753611333,      -8.730582272,      -8.621933155,      -10.10111392,       -3.68373763
          0,           0,          10,      -8.738018568,      -8.744528176,      -8.750666946,      -8.574610741,      -10.02670024,      -3.645465738
          0,           0,          11,      -8.606451045,      -8.723243417,      -8.739683032,      -8.435197077,      -9.945744703,      -3.597670661
          0,           0,          12,       -8.75227703,      -8.764431376,      -8.743292486,      -8.586963397,      -9.865423017,      -3.546301109
          0,           0,          13,       -8.84579719,      -8.785210113,      -8.754504335,      -8.686735532,      -9.791585406,      -3.497456835
          0,           0,          14,       -8.90197037,       -8.80534571,      -8.758039933,       -8.74917158,      -9.728099097,      -3.455898967
          0,           0,          15,      -8.934606192,      -8.824388259,       -8.77046656,      -8.788102932,      -9.677526073,      -3.425557951
          0,           0,          16,      -8.970676749,      -8.845736663,      -8.772892692,      -8.832785015,      -9.641723242,      -3.409817731
          0,           0,          17,      -8.981617749,      -8.857314179,      -8.789604803,       -8.84067219,      -9.621803365,      -3.411366787
          0,           0,          18,      -9.007979247,      -8.875834861,      -8.785410265,      -8.876977577,       -9.61762197,      -3.431382435
          0,           0,          19,       -8.98087941,       -8.86899566,      -8.813725212,      -8.825772882,      -9.627898153,      -3.469760847
          0,           0,          20,      -8.995569697,      -8.881560742,      -8.785566265,      -8.844138284,      -9.650357058,      -3.524759838
          0,           0,          21,      -8.901855046,      -8.853979319,      -8.853150172,      -8.722972972,      -9.682106724,      -3.593574802
          0,           0,          22,      -8.758047768,      -8.848236686,      -8.754777094,      -8.578845847,      -9.720055153,      -3.671343468
          0,           0,          23,      -8.657575782,      -8.821431345,      -8.887900229,      -8.477349068,      -9.760626421,      -3.753613875
          0,           0,          24,      -8.396397083,       -8.75264474,      -8.711430651,      -8.224317613,      -9.800878011,      -3.831516172
          0,           0,          25,      -8.471851277,      -8.780405226,      -8.795781469,      -8.292747184,      -9.838380091,         -3.904367
          0,           0,          26,      -8.199477159,      -8.667931884,      -8.585440253,      -8.026090519,      -9.871494775,      -3.951202588
          0,           0,          27,      -8.227982062,      -8.611583524,      -8.521922629,      -8.048217577,      -9.897711159,      -3.998996567
          0,           0,          28,      -8.172688651,      -8.585332255,      -8.493812821,      -7.998607509,      -9.915233168,      -4.000092949
          0,           0,          29,      -8.188609091,      -8.590018278,      -8.498944374,      -8.009035304,      -9.928807513,      -4.020668937
          0,           0,          30,      -8.148189314,       -8.59772809,      -8.484392935,      -7.971994304,      -9.945677423,      -4.026305342
          0,           0,          31,      -8.156893058,      -8.546605971,      -8.475214296,      -7.976233963,      -9.959387707,      -4.047168932
          0,           0,          32,      -8.213406348,      -8.489168854,      -8.458892361,      -8.030544652,      -9.969426402,      -4.040089841
          0,           0,          33,      -8.167452495,       -8.37615527,      -8.437935905,      -7.985154744,      -10.00229989,      -4.095287651
          0,           0,          34,      -8.016950433,      -8.358526789,      -8.360328332,      -7.842206716,      -10.03439749,      -4.116680203
          0,           0,          35,      -8.052362978,      -8.383965974,      -8.378020456,      -7.873749622,       -10.0956152,      -4.218397199
          0,           0,          36,      -8.138080939,      -8.386134367,       -8.37274571,      -7.951526327,      -10.14807915,       -4.27510876
          0,           0,          37,      -8.117519237,      -8.361004627,      -8.332645485,      -7.932981064,      -10.20153802,      -4.260866426
          0,           0,          38,      -8.126208568,      -8.384783091,      -8.336257419,      -7.936717228,       -10.2319937,      -4.266079898
          0,           0,          39,      -8.080745765,      -8.385445992,      -8.320236875,      -7.893252084,      -10.24054854,       -4.29184903
          0,           0,          40,      -7.968470037,      -8.320214401,      -8.251813394,       -7.78399453,      -10.25529694,      -4.151691772
          0,           0,          41,      -7.970153317,      -8.243588081,      -8.283356513,      -7.787228169,      -10.34728814,       -4.32189725
          0,           0,          42,      -8.000610649,      -8.221976495,      -8.227918832,      -7.816164203,      -10.43757571,      -4.297667778
          0,           0,          43,      -8.012309578,      -8.242267332,      -8.234998614,      -7.826837817,      -10.57848149,      -4.125116853
          0,           0,          44,       -8.00984481,      -8.179267505,       -8.25517019,      -7.817431034,      -10.52538886,        -4.1587614
          0,           0,          45,      -7.955919346,      -8.171701131,       -8.18068201,      -7.767338293,      -10.51311155,      -3.825910676
          0,           0,          46,      -7.909114494,       -8.04949383,      -8.140619211,      -7.717594111,      -10.32743653,      -3.901347646
          0,           0,          47,      -7.882383621,      -8.035372185,      -8.154659526,      -7.691525644,      -10.18243149,      -3.823751554
          0,           0,          48,      -7.922264464,       -8.14990038,      -8.162669914,      -7.730864715,      -10.23048836,      -3.932814774
          0,           0,          49,      -7.862398862,      -8.069581299,      -8.096615387,      -7.674104994,      -10.10886471,      -3.646832226
          0,           0,          50,      -7.826163918,      -7.985356645,      -8.041783834,      -7.635351902,      -10.42050566,      -4.188434827
          0,           0,          51,      -7.815002829,      -7.972054251,      -8.059173794,      -7.623196299,      -10.08336215,      -3.720071428
          0,           0,          52,      -7.806166399,      -7.936705652,      -8.045163584,      -7.622482423,      -10.32074356,      -3.900003816
          0,           0,          53,      -7.747523704,      -7.828858913,      -7.980583496,      -7.562760033,      -10.27735522,      -3.588683162
          0,           0,          54,      -7.653922168,      -7.680701573,       -7.92207797,      -7.466200923,      -10.37663055,       -3.97886289
          0,           0,          55,       -7.62769582,      -7.619597222,      -7.901056963,      -7.441662603,      -9.970506142,      -3.570989607
          0,           0,          56,      -7.549859416,      -7.533156112,      -7.864544488,      -7.365177621,      -9.750780597,      -3.429732767
          0,           0,          57,      -7.566991748,      -7.574789024,      -7.775243769,      -7.376410712,      -9.927787546,      -3.693619249
          0,           0,          58,      -7.572891755,      -7.675189063,      -7.730189362,      -7.388690475,      -10.16304677,      -3.804852025
          0,           0,          59,      -7.570751142,      -7.716236327,      -7.747916349,      -7.380424117,      -9.881670605,      -3.312117788
          0,           0,          60,      -7.537317732,      -7.640676977,      -7.717798824,       -7.34674379,      -9.776200172,      -3.366115072
          0,           0,          61,      -7.498158668,      -7.555554087,      -7.687855238,      -7.312253074,      -9.986492696,      -3.507892929
          0,           0,          62,      -7.399939054,       -7.42816805,      -7.648550489,      -7.217283215,      -9.545847366,      -3.221860648
          0,           0,          63,      -7.398681389,      -7.435513601,       -7.60830989,      -7.210708959,      -9.730535734,      -3.207840046
          0,           0,          64,      -7.396946068,      -7.464241844,      -7.584753256,      -7.210348368,      -9.650289071,      -3.287423804
          0,           0,          65,      -7.408394893,      -7.553410422,      -7.558027476,      -7.220201923,      -9.401475094,       -3.00978041
          0,           0,          66,      -7.416561039,      -7.678450568,      -7.539377701,      -7.243114261,      -9.038403587,      -2.700981385
          0,           0,          67,      -7.391214281,      -7.590897185,      -7.533774962,      -7.218441608,      -9.565205211,      -2.922857588
          0,           0,          68,      -7.325638241,      -7.410981397,         -7.513827,      -7.152017908,        -9.3749825,      -2.912940024
          0,           0,          69,      -7.283725908,      -7.306576809,      -7.479140523,      -7.112888876,      -9.568310276,      -3.271622675
          0,           0,          70,      -7.232354102,      -7.254310372,        -7.4656713,      -7.053473538,      -9.263997427,      -2.850342724
          0,           0,          71,      -7.258365336,      -7.324106146,      -7.414362745,      -7.075178768,      -9.224940692,      -2.841396022
          0,           0,          72,      -7.305758554,      -7.516804556,      -7.413135587,      -7.142216308,      -9.045026834,      -2.730770191
          0,           0,          73,      -7.277134234,      -7.444866735,      -7.426998786,      -7.110534322,      -8.972344019,      -2.728895534
          0,           0,          74,      -7.261591128,      -7.312561664,       -7.45725083,      -7.093702406,      -9.474349573,       -3.44271287
          0,           0,          75,      -7.161919293,      -7.132256157,      -7.436030552,      -6.978258488,      -9.751102174,      -2.839108835
          0,           0,          76,      -7.159131132,      -7.125404334,      -7.399052295,      -6.978443099,      -9.125497772,      -2.723859276
          0,           0,          77,      -7.207894444,      -7.222147764,      -7.374382247,      -7.033376176,      -9.061535633,      -2.538595194
          0,           0,          78,      -7.194011414,      -7.226124152,      -7.400048868,      -7.014456908,      -8.723749184,      -2.320955151
          0,           0,          79,      -7.261415984,      -7.441900396,       -7.38105466,      -7.074244928,      -8.575756499,      -2.276294502
          0,           0,          80,      -7.301518011,      -7.558426325,      -7.395833787,      -7.133671071,      -8.846518759,      -2.864626063
          0,           0,          81,      -7.293839347,      -7.477534486,      -7.413556425,      -7.115253439,      -8.823784919,       -2.28237798
          0,           0,          82,      -7.301356917,      -7.447306342,      -7.459669207,      -7.125725592,      -9.373581243,      -3.344954083
          0,           0,          83,      -7.278035237,       -7.38272549,      -7.441924336,      -7.101606289,      -9.656882343,      -2.904141264
          0,           0,          84,      -7.247193061,      -7.306573057,      -7.442831289,      -7.067217832,      -9.230039147,      -2.794983805
          0,           0,          85,      -7.218161605,      -7.240920904,      -7.436819817,       -7.03699677,      -9.092465322,      -2.783749623
          0,           0,          86,      -7.195012601,       -7.19719486,      -7.437720834,       -7.01387476,      -9.085209977,      -2.875927895
          0,           0,          87,      -7.223286036,      -7.252769738,      -7.386787739,       -7.02771192,      -9.052060963,      -2.809130685
          0,           0,          88,      -7.278207232,      -7.407314374,      -7.381608722,      -7.086918685,      -9.322316803,      -3.241905545
          0,           0,          89,      -7.290789898,      -7.461679708,      -7.389638664,      -7.109086625,      -9.106189984,      -2.684787705
          0,           0,          90,      -7.286785495,      -7.416912613,      -7.428945376,      -7.105732788,      -8.714449514,      -2.422920982
          0,           0,          91,      -7.294109823,      -7.461849872,      -7.398758137,      -7.107183603,      -9.307735311,      -2.718343672
          0,           0,          92,      -7.293034937,      -7.495020807,      -7.407620534,      -7.113972036,      -8.607951047,      -2.277787451
          0,           0,          93,      -7.291579742,       -7.47181609,      -7.401360331,      -7.104164833,        -8.7092813,      -2.487474511
          0,           0,          94,      -7.279323778,      -7.344720758,       -7.44739697,      -7.085474904,      -9.221403443,      -3.314265375
          0,           0,          95,      -7.226497956,      -7.209612046,      -7.408869977,      -7.034538807,      -9.424763307,      -3.020049179
          0,           0,          96,      -7.126670324,      -7.088737339,      -7.408837718,      -6.932637252,      -9.060976925,      -2.788907499
          0,           0,          97,      -7.187161592,      -7.193702033,       -7.37359605,      -6.982835951,      -9.365903306,      -2.889996054
          0,           0,          98,      -7.294522544,      -7.463981716,       -7.39456502,      -7.107533279,      -9.195908366,      -2.927826713
          0,           0,          99,      -7.315333972,      -7.606881808,      -7.415114137,      -7.130416697,      -8.988367006,      -2.707882844
          0,           0,         100,      -7.311571989,      -7.530274711,      -7.440325822,      -7.134787027,       -9.33405275,      -2.843081835
          0,           0,         101,      -7.268265971,       -7.34484137,      -7.427799584,       -7.09514041,      -9.592224744,      -3.467726719
          0,           0,         102,      -7.286994485,      -7.388025842,      -7.442239263,      -7.112982236,      -9.600482854,       -3.47323068
          0,           0,         103,       -7.30523348,      -7.433591369,      -7.456257568,      -7.130418991,      -9.609275138,      -3.476523934
          0,           0,         104,      -7.323944966,      -7.481836853,      -7.469964511,      -7.148520018,      -9.618418095,      -3.478101423
          0,           0,         105,      -7.342230698,      -7.533152159,      -7.483471665,       -7.16639617,      -9.627970289,      -3.478168576
          0,           0,         106,      -7.360301062,      -7.587391273,      -7.497224769,      -7.184102643,      -9.637918663,      -3.476682414
          0,           0,         107,       -7.37803373,      -7.642567273,      -7.511383906,      -7.201486415,      -9.648184522,       -3.47342758
          0,           0,         108,      -7.395481112,      -7.696829153,       -7.52614082,      -7.218693634,      -9.658624209,      -3.468125102
          0,           0,         109,      -7.413141472,      -7.751324301,        -7.5416666,       -7.23622972,      -9.669027688,      -3.460526619
          0,           0,         110,      -7.430745104,      -7.802070398,      -7.558090293,      -7.253764316,      -9.679102164,      -3.450442558
          0,           0,         111,      -7.448560702,      -7.848380083,      -7.575530163,      -7.271416803,      -9.688451104,       -3.43781954
          0,           0,         112,      -7.466749273,      -7.888661516,      -7.594035036,      -7.289464707,      -9.696561729,       -3.42267087
          0,           0,         113,       -7.48544988,      -7.920443824,      -7.613732056,      -7.307929902,      -9.702777278,      -3.406157177
          0,           0,         114,      -7.505267553,      -7.945034052,      -7.634725025,       -7.32756475,      -9.706452462,      -3.388332376
          0,           0,         115,      -7.526120186,      -7.961478361,      -7.656915714,      -7.348514813,      -9.707704787,      -3.369291926
          0,           0,         116,      -7.548198564,      -7.970191555,      -7.679770437,      -7.370841949,      -9.705475239,      -3.349591799
          0,           0,         117,      -7.572282441,      -7.973590225,       -7.70337011,      -7.395130411,      -9.699553662,      -3.330179086
          0,           0,         118,      -7.598651692,      -7.973321188,      -7.728100296,      -7.421959616,      -9.690367485,      -3.311866854
          0,           0,         119,       -7.62708569,      -7.970680838,       -7.75450832,      -7.450970433,      -9.679114201,      -3.295865824
          0,           0,         120,       -7.65823741,      -7.969959139,      -7.782986758,      -7.482755955,      -9.667915575,      -3.284216379
          0,           0,         121,       -7.69323764,      -7.973130277,      -7.813858037,        -7.5183519,      -9.660173126,      -3.281729698
          0,           0,         122,      -7.730719908,      -7.974900425,      -7.847606746,       -7.55631002,      -9.661322822,      -3.291344186
          0,           0,         123,      -7.769994974,      -7.977672783,      -7.884668883,      -7.596241956,      -9.682254362,      -3.321142115
          0,           0,         124,      -7.808208386,      -7.981420454,      -7.925275919,       -7.63555831,        -9.7484123,      -3.379652518
          0,           0,         125,      -7.846067844,      -7.988530003,      -7.970069425,      -7.674416164,      -9.781957714,      -3.364848526
          0,           0,         126,      -7.882260532,      -7.999521531,      -8.020004845,      -7.710448016,       -9.76246291,      -3.379156595
          0,           0,         127,      -7.896369387,      -8.015073284,      -8.075796674,      -7.725510533,      -9.699867282,      -3.367650953
          0,           0,         128,      -7.906211644,      -8.035826387,      -8.131861139,      -7.735946739,      -9.621137163,      -3.296800192
          0,           0,         129,      -7.911419639,      -8.062830459,       -8.19481638,      -7.741618667,      -9.550725819,      -3.221107996
          0,           0,         130,      -7.905130034,      -8.092849157,      -8.255614481,      -7.735692267,      -9.497473958,      -3.166559962
          0,           0,         131,      -7.898627616,      -8.133087055,      -8.312112985,      -7.729174428,       -9.45685192,      -3.129286202
          0,           0,         132,      -7.894058807,       -8.18024849,      -8.361555839,      -7.724335843,      -9.423393181,      -3.103167038
          0,           0,         133,       -7.89430159,      -8.226843798,      -8.397834473,      -7.724410295,       -9.39438041,      -3.084367477
          0,           0,         134,      -7.901818053,      -8.261962438,      -8.415513297,      -7.731894339,      -9.368095328,      -3.070190282
          0,           0,         135,      -7.917413737,       -8.27280747,      -8.426161856,      -7.747755256,      -9.343480896,      -3.058664197
          0,           0,         136,      -7.941357927,      -8.259325322,      -8.436810606,      -7.772394913,      -9.320294267,      -3.049018671
          0,           0,         137,      -7.979775351,      -8.240572013,      -8.446272592,      -7.811749686,      -9.298357586,      -3.041110609
          0,           0,         138,      -8.030111062,      -8.217008452,      -8.454700733,      -7.862659143,      -9.278873629,      -3.035500997
