"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","P_tot","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Residual_Omega","Residual_TKE","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1.334790767e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.444983994e-10,0,11.12279224,1.185941372,0.2790178657,2.361558238e-08,5.300039834e-18,1.393305671e-17,1.346161339e-17,-5.523502676e-19,0,5.244333355e-17,9.377598999e-24,0,0,0,1,1.484659947e-06,1,-1.444983994e-10,0,0,,0.6482511759,-4.199999809,0.6482511759,0
1,1.334785651e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.574493314e-10,0,11.12230015,1.185941372,0.2790178657,2.372093988e-08,5.624177174e-18,1.228549739e-17,1.303094015e-17,-7.393235366e-19,0,4.207093535e-17,7.522869471e-24,0,0,0,1,1.484588552e-06,1,-1.574493314e-10,0,0,,0.6506790519,-4.199999809,0.6506790519,0
1,1.334780535e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.704005964e-10,0,11.1218071,1.185941372,0.2790178657,2.382629916e-08,5.948322373e-18,1.063789671e-17,1.260025616e-17,-9.263013552e-19,0,3.169828568e-17,5.668094977e-24,0,0,0,1,1.484517156e-06,1,-1.704005964e-10,0,0,,0.6531069875,-4.199999809,0.6531069875,0
1,1.334775561e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.833515284e-10,0,11.12131405,1.185941372,0.2790178657,2.393165488e-08,6.272459713e-18,8.990336565e-18,1.216958292e-17,-1.113274572e-18,0,2.132588913e-17,3.813366238e-24,0,0,0,1,1.484445761e-06,1,-1.833515284e-10,0,0,,0.6555348635,-4.199999809,0.6555348635,0
1,1.334770445e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.963027935e-10,0,11.12082195,1.185941372,0.2790178657,2.403701416e-08,6.596605326e-18,7.342736714e-18,1.173889892e-17,-1.300252443e-18,0,1.095323864e-17,1.958591547e-24,0,0,0,1,1.484374252e-06,1,-1.963027935e-10,0,0,,0.6579627991,-4.199999809,0.6579627991,0
1,1.334765329e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.092537255e-10,0,11.1203289,1.185941372,0.2790178657,2.414237166e-08,6.920742666e-18,5.695176568e-18,1.130822568e-17,-1.48722566e-18,0,5.808419868e-19,1.038626347e-25,0,0,0,1,1.484302857e-06,1,-2.092537255e-10,0,0,,0.6603906751,-4.199999809,0.6603906751,0
1,1.334761208e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.129897508e-10,0,11.1199255,1.185941372,0.2790178657,2.42394318e-08,6.645291522e-18,3.756383085e-18,1.04563132e-17,-1.400402818e-18,0,-4.69764059e-18,0,0,0,0,1,1.484244422e-06,1,-2.129897508e-10,0,0,,0.6628186107,-4.199999809,0.6628186107,0
1,1.334757087e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.161790469e-10,0,11.11952782,1.185941372,0.2790178657,2.433599988e-08,6.334280297e-18,1.800364187e-18,9.579434745e-18,-1.29734087e-18,0,-9.673819361e-18,0,0,0,0,1,1.484186782e-06,1,-2.161790469e-10,0,0,,0.6652464867,-4.199999809,0.6652464867,0
1,1.334752966e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.193684401e-10,0,11.11913013,1.185941372,0.2790178657,2.443256797e-08,6.023261214e-18,-1.557028563e-19,8.702534787e-18,-1.194276337e-18,0,-1.465011973e-17,0,0,0,0,1,1.484129143e-06,1,-2.193684401e-10,0,0,,0.6676744223,-4.199999809,0.6676744223,0
1,1.334748845e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.225578194e-10,0,11.11873245,1.185941372,0.2790178657,2.452913783e-08,5.712242545e-18,-2.11176977e-18,7.825634829e-18,-1.091211908e-18,0,-1.96264201e-17,0,0,0,0,1,1.484071504e-06,1,-2.225578194e-10,0,0,,0.6701023579,-4.199999809,0.6701023579,0
1,1.334744724e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.257471154e-10,0,11.11833477,1.185941372,0.2790178657,2.462570414e-08,5.40123132e-18,-4.067788875e-18,6.948757206e-18,-9.881499598e-19,0,-2.460259969e-17,0,0,0,0,1,1.484013865e-06,1,-2.257471154e-10,0,0,,0.6725302339,-4.199999809,0.6725302339,0
1,1.334740602e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.289365086e-10,0,11.11793709,1.185941372,0.2790178657,2.472227401e-08,5.09021265e-18,-6.023855957e-18,6.071857248e-18,-8.850854268e-19,0,-2.957890006e-17,0,0,0,0,1,1.483956225e-06,1,-2.289365086e-10,0,0,,0.6749581695,-4.199999809,0.6749581695,0
1,1.334736481e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.321258047e-10,0,11.11753941,1.185941372,0.2790178657,2.481884032e-08,4.779201425e-18,-7.979875062e-18,5.194979211e-18,-7.820234787e-19,0,-3.455507966e-17,0,0,0,0,1,1.483898586e-06,1,-2.321258047e-10,0,0,,0.6773860455,-4.199999809,0.6773860455,0
1,1.33473236e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.35315184e-10,0,11.11714172,1.185941372,0.2790178657,2.491541018e-08,4.468182756e-18,-9.935942144e-18,4.318079253e-18,-6.789589975e-19,0,-3.953137837e-17,0,0,0,0,1,1.483840947e-06,1,-2.35315184e-10,0,0,,0.6798139811,-4.199999809,0.6798139811,0
1,1.334728239e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.385044939e-10,0,11.11674404,1.185941372,0.2790178657,2.501197649e-08,4.157171531e-18,-1.189196042e-17,3.441201216e-18,-5.758970494e-19,0,-4.450755797e-17,0,0,0,0,1,1.483783308e-06,1,-2.385044939e-10,0,0,,0.6822418571,-4.199999809,0.6822418571,0
1,1.334724118e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.416938871e-10,0,11.11634636,1.185941372,0.2790178657,2.510854635e-08,3.846152861e-18,-1.38480275e-17,2.564301465e-18,-4.728325682e-19,0,-4.948385999e-17,0,0,0,0,1,1.483725669e-06,1,-2.416938871e-10,0,0,,0.6846697927,-4.199999809,0.6846697927,0
1,1.334719997e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.448831693e-10,0,11.11594868,1.185941372,0.2790178657,2.520511266e-08,3.535141636e-18,-1.580404661e-17,1.687423221e-18,-3.697706201e-19,0,-5.446003628e-17,0,0,0,0,1,1.483668029e-06,1,-2.448831693e-10,0,0,,0.6870976686,-4.199999809,0.6870976686,0
1,1.33471076e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.457254955e-10,0,11.11505413,1.185941372,0.2790178657,2.538527255e-08,3.469446952e-18,-1.530605741e-17,5.074460443e-19,-2.834440351e-19,0,-7.057606895e-17,-2.244847673e-24,0,0,0,1,1.483538313e-06,1,-2.457254955e-10,0,0,,0.6895256042,-4.199999809,0.6895256042,0
1,1.334700102e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.459393245e-10,0,11.11402607,1.185941372,0.2790178657,2.558781276e-08,3.469446952e-18,-1.415093112e-17,-7.536604378e-19,-2.016016609e-19,0,-8.967470976e-17,-5.090766729e-24,0,0,0,1,1.483389269e-06,1,-2.459393245e-10,0,0,,0.6919534802,-4.199999809,0.6919534802,0
1,1.334689586e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.461531534e-10,0,11.11299801,1.185941372,0.2790178657,2.579035829e-08,3.469446952e-18,-1.299577836e-17,-2.014797939e-18,-1.197572575e-19,0,-1.087738204e-16,-7.9367556e-24,0,0,0,1,1.483240226e-06,1,-2.461531534e-10,0,0,,0.6943814158,-4.199999809,0.6943814158,0
1,1.334678927e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.463669546e-10,0,11.11196995,1.185941372,0.2790178657,2.599289672e-08,3.469446952e-18,-1.184065206e-17,-3.275904266e-18,-3.791487351e-20,0,-1.278724612e-16,-1.078267466e-23,0,0,0,1,1.483091182e-06,1,-2.463669546e-10,0,0,,0.6968092918,-4.199999809,0.6968092918,0
1,1.334668269e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.465807836e-10,0,11.11094189,1.185941372,0.2790178657,2.619544226e-08,3.469446952e-18,-1.068549847e-17,-4.537041819e-18,4.392952346e-20,0,-1.469715719e-16,-1.362866392e-23,0,0,0,1,1.482942253e-06,1,-2.465807836e-10,0,0,,0.6992372274,-4.199999809,0.6992372274,0
1,1.334657611e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.467945848e-10,0,11.10991383,1.185941372,0.2790178657,2.639798247e-08,3.469446952e-18,-9.530373008e-18,-5.798148146e-18,1.257719074e-19,0,-1.660702061e-16,-1.647458377e-23,0,0,0,1,1.482793209e-06,1,-2.467945848e-10,0,0,,0.7016651034,-4.199999809,0.7016651034,0
1,1.334647095e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.470084137e-10,0,11.10888577,1.185941372,0.2790178657,2.660052623e-08,3.469446952e-18,-8.375219419e-18,-7.059285906e-18,2.076162979e-19,0,-1.851693167e-16,-1.932057145e-23,0,0,0,1,1.482644166e-06,1,-2.470084137e-10,0,0,,0.704093039,-4.199999809,0.704093039,0
1,1.334636437e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.472222149e-10,0,11.1078577,1.185941372,0.2790178657,2.680306643e-08,3.469446952e-18,-7.220093953e-18,-8.320392233e-18,2.89458698e-19,0,-2.042679509e-16,-2.21664913e-23,0,0,0,1,1.482495122e-06,1,-2.472222149e-10,0,0,,0.706520915,-4.199999809,0.706520915,0
1,1.334625779e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.474360439e-10,0,11.10682964,1.185941372,0.2790178657,2.700561197e-08,3.469446952e-18,-6.064939536e-18,-9.581529993e-18,3.713030756e-19,0,-2.233670616e-16,-2.501248056e-23,0,0,0,1,1.482346079e-06,1,-2.474360439e-10,0,0,,0.7089488506,-4.199999809,0.7089488506,0
1,1.334615121e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.476498451e-10,0,11.10580158,1.185941372,0.2790178657,2.720815218e-08,3.469446952e-18,-4.909814071e-18,-1.084263632e-17,4.531454628e-19,0,-2.424656958e-16,-2.785839883e-23,0,0,0,1,1.482197035e-06,1,-2.476498451e-10,0,0,,0.7113767266,-4.199999809,0.7113767266,0
1,1.334604605e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.47863674e-10,0,11.10477352,1.185941372,0.2790178657,2.741069594e-08,3.469446952e-18,-3.754660068e-18,-1.210377325e-17,5.349898662e-19,0,-2.615648064e-16,-3.07043881e-23,0,0,0,1,1.482048106e-06,1,-2.47863674e-10,0,0,,0.7138046622,-4.199999809,0.7138046622,0
1,1.33459622e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.474657979e-10,0,11.10397339,1.185941372,0.2790178657,2.757815132e-08,3.422855797e-18,-2.643021969e-18,-1.306542283e-17,6.003663961e-19,0,-2.805376033e-16,-3.353155198e-23,0,0,0,1,1.481932145e-06,1,-2.474657979e-10,0,0,,0.7162325382,-4.199999809,0.7162325382,0
1,1.334600199e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.439203561e-10,0,11.10435104,1.185941372,0.2790178657,2.756506667e-08,3.136518336e-18,-1.755128988e-18,-1.248617471e-17,5.810158499e-19,0,-2.988631876e-16,-3.626227921e-23,0,0,0,1,1.481986828e-06,1,-2.439203561e-10,0,0,,0.7186604738,-4.199999809,0.7186604738,0
1,1.334604036e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.403749977e-10,0,11.1047287,1.185941372,0.2790178657,2.755198381e-08,2.850187699e-18,-8.672578751e-19,-1.190694066e-17,5.616657689e-19,0,-3.171883483e-16,-3.899294016e-23,0,0,0,1,1.482041625e-06,1,-2.403749977e-10,0,0,,0.7210883498,-4.199999809,0.7210883498,0
1,1.334608015e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.36829556e-10,0,11.1051054,1.185941372,0.2790178657,2.753889916e-08,2.563850238e-18,2.063505112e-20,-1.132769255e-17,5.423152743e-19,0,-3.355139326e-16,-4.172366738e-23,0,0,0,1,1.482096309e-06,1,-2.36829556e-10,0,0,,0.7235162854,-4.199999809,0.7235162854,0
1,1.334611852e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.332842253e-10,0,11.10548306,1.185941372,0.2790178657,2.752581629e-08,2.277519808e-18,9.085061152e-19,-1.074845933e-17,5.229651933e-19,0,-3.538390934e-16,-4.445432834e-23,0,0,0,1,1.482150992e-06,1,-2.332842253e-10,0,0,,0.7259441614,-4.199999809,0.7259441614,0
1,1.334615831e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.297387697e-10,0,11.10586071,1.185941372,0.2790178657,2.751273165e-08,1.991182346e-18,1.796399096e-18,-1.016921039e-17,5.036146471e-19,0,-3.721647042e-16,-4.718505556e-23,0,0,0,1,1.482205676e-06,1,-2.297387697e-10,0,0,,0.728372097,-4.199999809,0.728372097,0
1,1.334619668e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.26193328e-10,0,11.10623741,1.185941372,0.2790178657,2.749964878e-08,1.704844782e-18,2.684291871e-18,-9.589962272e-18,4.842641008e-19,0,-3.904902884e-16,-4.991578278e-23,0,0,0,1,1.482260359e-06,1,-2.26193328e-10,0,0,,0.7308000326,-4.199999809,0.7308000326,0
1,1.334623647e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.226479695e-10,0,11.10661507,1.185941372,0.2790178657,2.748656591e-08,1.418514351e-18,3.572162932e-18,-9.010728221e-18,4.649140199e-19,0,-4.088154492e-16,-5.264644058e-23,0,0,0,1,1.482315042e-06,1,-2.226479695e-10,0,0,,0.7332279086,-4.199999809,0.7332279086,0
1,1.334627484e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.191025278e-10,0,11.10699272,1.185941372,0.2790178657,2.747348127e-08,1.132176787e-18,4.46005612e-18,-8.431480108e-18,4.455634736e-19,0,-4.271410335e-16,-5.537717095e-23,0,0,0,1,1.482369839e-06,1,-2.191025278e-10,0,0,,0.7356558442,-4.199999809,0.7356558442,0
1,1.334631463e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.155571832e-10,0,11.10736942,1.185941372,0.2790178657,2.74603984e-08,8.458463567e-19,5.347926974e-18,-7.852246884e-18,4.262134185e-19,0,-4.454661678e-16,-5.810782876e-23,0,0,0,1,1.482424523e-06,1,-2.155571832e-10,0,0,,0.7380837202,-4.199999809,0.7380837202,0
1,1.3346353e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.120117415e-10,0,11.10774708,1.185941372,0.2790178657,2.744731376e-08,5.595088437e-19,6.235820162e-18,-7.272997944e-18,4.068628981e-19,0,-4.637917785e-16,-6.083855598e-23,0,0,0,1,1.482479206e-06,1,-2.120117415e-10,0,0,,0.7405116558,-4.199999809,0.7405116558,0
1,1.334639279e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.08466383e-10,0,11.10812473,1.185941372,0.2790178657,2.743423089e-08,2.731783877e-19,7.123691016e-18,-6.693764306e-18,3.875128171e-19,0,-4.821169658e-16,-6.356922009e-23,0,0,0,1,1.482533889e-06,1,-2.08466383e-10,0,0,,0.7429395318,-4.199999809,0.7429395318,0
1,1.334642974e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.047552961e-10,0,11.10848427,1.185941372,0.2790178657,2.742309846e-08,0,7.88057782e-18,-6.198685129e-18,3.658064863e-19,0,-4.991963264e-16,-6.615036666e-23,0,0,0,1,1.482586072e-06,1,-2.047552961e-10,0,0,,0.7453674674,-4.199999809,0.7453674674,0
1,1.334642974e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.976057373e-10,0,11.10847759,1.185941372,0.2790178657,2.745247585e-08,0,5.917870132e-18,-7.450893888e-18,2.951965914e-19,0,-4.904047596e-16,-6.562634845e-23,0,0,0,1,1.482585049e-06,1,-1.976057373e-10,0,0,,0.7477953434,-4.199999809,0.7477953434,0
1,1.334642832e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.904559982e-10,0,11.10847092,1.185941372,0.2790178657,2.748185146e-08,0,3.955114882e-18,-8.703133666e-18,2.245849647e-19,0,-4.816130341e-16,-6.510231761e-23,0,0,0,1,1.482584139e-06,1,-1.904559982e-10,0,0,,0.750223279,-4.199999809,0.750223279,0
1,1.334642832e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.833064395e-10,0,11.10846424,1.185941372,0.2790178657,2.751122885e-08,0,1.992407401e-18,-9.955342838e-18,1.53975044e-19,0,-4.728214674e-16,-6.457830571e-23,0,0,0,1,1.482583116e-06,1,-1.833064395e-10,0,0,,0.752651155,-4.199999809,0.752651155,0
1,1.33464269e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.761567003e-10,0,11.10845757,1.185941372,0.2790178657,2.754060624e-08,0,2.965200158e-20,-1.120758262e-17,8.336341077e-20,0,-4.640297419e-16,-6.405427488e-23,0,0,0,1,1.482582206e-06,1,-1.761567003e-10,0,0,,0.7550790906,-4.199999809,0.7550790906,0
1,1.33464269e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.690071416e-10,0,11.10845089,1.185941372,0.2790178657,2.756998185e-08,0,-1.933055331e-18,-1.245979179e-17,1.275351107e-20,0,-4.552381751e-16,-6.353025667e-23,0,0,0,1,1.482581183e-06,1,-1.690071416e-10,0,0,,0.7575069666,-4.199999809,0.7575069666,0
1,1.334642548e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.618574025e-10,0,11.10844421,1.185941372,0.2790178657,2.759935924e-08,0,-3.895810995e-18,-1.371203157e-17,-5.785812376e-20,0,-4.464464496e-16,-6.300622584e-23,0,0,0,1,1.482580274e-06,1,-1.618574025e-10,0,0,,0.7599349022,-4.199999809,0.7599349022,0
1,1.334642548e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.547078299e-10,0,11.10843754,1.185941372,0.2790178657,2.762873663e-08,0,-5.858518269e-18,-1.496423991e-17,-1.284680251e-19,0,-4.376548829e-16,-6.248221394e-23,0,0,0,1,1.48257925e-06,1,-1.547078299e-10,0,0,,0.7623627782,-4.199999809,0.7623627782,0
1,1.334642405e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.475580907e-10,0,11.10843182,1.185941372,0.2790178657,2.765811402e-08,0,-7.821273933e-18,-1.621648052e-17,-1.990796647e-19,0,-4.288631309e-16,-6.19581831e-23,0,0,0,1,1.482578341e-06,1,-1.475580907e-10,0,0,,0.7647907138,-4.199999809,0.7647907138,0
1,1.334642405e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.40408532e-10,0,11.10842514,1.185941372,0.2790178657,2.768748963e-08,0,-9.783980794e-18,-1.746868803e-17,-2.696895725e-19,0,-4.200715906e-16,-6.143416489e-23,0,0,0,1,1.482577318e-06,1,-1.40408532e-10,0,0,,0.7672185898,-4.199999809,0.7672185898,0
1,1.334642263e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.332587929e-10,0,11.10841846,1.185941372,0.2790178657,2.771686702e-08,0,-1.174673646e-17,-1.872092864e-17,-3.403011993e-19,0,-4.112798386e-16,-6.091013406e-23,0,0,0,1,1.482576408e-06,1,-1.332587929e-10,0,0,,0.7696465254,-4.199999809,0.7696465254,0
1,1.334642263e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.261092342e-10,0,11.10841179,1.185941372,0.2790178657,2.774624441e-08,0,-1.370944415e-17,-1.997313781e-17,-4.109110941e-19,0,-4.024882984e-16,-6.038612216e-23,0,0,0,1,1.482575385e-06,1,-1.261092342e-10,0,0,,0.7720744014,-4.199999809,0.7720744014,0
1,1.334642121e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.18959495e-10,0,11.10840511,1.185941372,0.2790178657,2.77756218e-08,0,-1.567219898e-17,-2.122537676e-17,-4.815227209e-19,0,-3.936965464e-16,-5.986209133e-23,0,0,0,1,1.482574476e-06,1,-1.18959495e-10,0,0,,0.774502337,-4.199999809,0.774502337,0
1,1.334636579e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.150210274e-10,0,11.10786247,1.185941372,0.2790178657,2.78782597e-08,2.202687879e-19,-1.642672998e-17,-2.145343377e-17,-5.316277906e-19,0,-3.903402048e-16,-5.95570041e-23,0,0,0,1,1.482495804e-06,1,-1.150210274e-10,0,0,,0.776930213,-4.199999809,0.776930213,0
1,1.334623221e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.155573345e-10,0,11.1065712,1.185941372,0.2790178657,2.808299548e-08,7.475004755e-19,-1.549761755e-17,-2.025427996e-17,-5.531593537e-19,0,-3.945580583e-16,-5.95570041e-23,0,0,0,1,1.482308789e-06,1,-1.155573345e-10,0,0,,0.7793581486,-4.199999809,0.7793581486,0
1,1.334609863e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.160936208e-10,0,11.10528088,1.185941372,0.2790178657,2.828772772e-08,1.274719238e-18,-1.456852498e-17,-1.905515593e-17,-5.746904514e-19,0,-3.987758059e-16,-5.95570041e-23,0,0,0,1,1.482121775e-06,1,-1.160936208e-10,0,0,,0.7817860246,-4.199999809,0.7817860246,0
1,1.334596647e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.166299279e-10,0,11.10399055,1.185941372,0.2790178657,2.84924635e-08,1.801950926e-18,-1.363941173e-17,-1.785600212e-17,-5.962220145e-19,0,-4.029936594e-16,-5.95570041e-23,0,0,0,1,1.48193476e-06,1,-1.166299279e-10,0,0,,0.7842139602,-4.199999809,0.7842139602,0
1,1.334583288e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.171662073e-10,0,11.10270023,1.185941372,0.2790178657,2.869719573e-08,2.329169585e-18,-1.271032081e-17,-1.665687809e-17,-6.177530605e-19,0,-4.07211407e-16,-5.95570041e-23,0,0,0,1,1.481747745e-06,1,-1.171662073e-10,0,0,,0.7866418362,-4.199999809,0.7866418362,0
1,1.33456993e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.177025144e-10,0,11.10140896,1.185941372,0.2790178657,2.890193151e-08,2.856401273e-18,-1.178120673e-17,-1.545772428e-17,-6.392846236e-19,0,-4.114292605e-16,-5.95570041e-23,0,0,0,1,1.48156073e-06,1,-1.177025144e-10,0,0,,0.7890697718,-4.199999809,0.7890697718,0
1,1.334556572e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.182388215e-10,0,11.10011864,1.185941372,0.2790178657,2.91066673e-08,3.38363296e-18,-1.085209265e-17,-1.425857213e-17,-6.608162383e-19,0,-4.15647114e-16,-5.95570041e-23,0,0,0,1,1.481373715e-06,1,-1.182388215e-10,0,0,,0.7914977074,-4.199999809,0.7914977074,0
1,1.334543356e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.187751147e-10,0,11.09882832,1.185941372,0.2790178657,2.931139775e-08,3.91085162e-18,-9.92300173e-18,-1.305944727e-17,-6.823472844e-19,0,-4.198648617e-16,-5.95570041e-23,0,0,0,1,1.4811867e-06,1,-1.187751147e-10,0,0,,0.7939255834,-4.199999809,0.7939255834,0
1,1.334529998e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.19311408e-10,0,11.09753799,1.185941372,0.2790178657,2.951613531e-08,4.438083307e-18,-8.993887651e-18,-1.186029347e-17,-7.038788474e-19,0,-4.240827152e-16,-5.95570041e-23,0,0,0,1,1.480999686e-06,1,-1.19311408e-10,0,0,,0.796353519,-4.199999809,0.796353519,0
1,1.334516639e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.198477012e-10,0,11.09624767,1.185941372,0.2790178657,2.972086577e-08,4.965302174e-18,-8.064796733e-18,-1.066116944e-17,-7.254098935e-19,0,-4.283004628e-16,-5.95570041e-23,0,0,0,1,1.480812671e-06,1,-1.198477012e-10,0,0,,0.798781395,-4.199999809,0.798781395,0
1,1.334503281e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.203840083e-10,0,11.0949564,1.185941372,0.2790178657,2.992560155e-08,5.492533861e-18,-7.135682653e-18,-9.462016457e-18,-7.469414565e-19,0,-4.325183163e-16,-5.95570041e-23,0,0,0,1,1.480625656e-06,1,-1.203840083e-10,0,0,,0.8012093306,-4.199999809,0.8012093306,0
1,1.334489923e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.209202877e-10,0,11.09366608,1.185941372,0.2790178657,3.013033378e-08,6.019752728e-18,-6.206591735e-18,-8.262892427e-18,-7.684725543e-19,0,-4.367360904e-16,-5.95570041e-23,0,0,0,1,1.480438641e-06,1,-1.209202877e-10,0,0,,0.8036372066,-4.199999809,0.8036372066,0
1,1.334476707e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.214565948e-10,0,11.09237576,1.185941372,0.2790178657,3.033506957e-08,6.546984415e-18,-5.277478069e-18,-7.063738619e-18,-7.900041173e-19,0,-4.409539439e-16,-5.95570041e-23,0,0,0,1,1.480251626e-06,1,-1.214565948e-10,0,0,,0.8060651422,-4.199999809,0.8060651422,0
1,1.334466191e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.219830348e-10,0,11.09136486,1.185941372,0.2790178657,3.049637343e-08,6.938893904e-18,-4.562138065e-18,-5.960648605e-18,-7.672780537e-19,0,-4.337028389e-16,-5.819503891e-23,0,0,0,1,1.480105084e-06,1,-1.219830348e-10,0,0,,0.8084930182,-4.199999809,0.8084930182,0
1,1.334464201e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.224809837e-10,0,11.09116268,1.185941372,0.2790178657,3.053188991e-08,6.938893904e-18,-4.465905527e-18,-5.135691867e-18,-6.163618461e-19,0,-3.932323458e-16,-5.288813494e-23,0,0,0,1,1.480075753e-06,1,-1.224809837e-10,0,0,,0.8109209538,-4.199999809,0.8109209538,0
1,1.33446207e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.229789048e-10,0,11.0909605,1.185941372,0.2790178657,3.056740994e-08,6.938893904e-18,-4.369675471e-18,-4.310755809e-18,-4.654493091e-19,0,-3.527628586e-16,-4.758136034e-23,0,0,0,1,1.480046535e-06,1,-1.229789048e-10,0,0,,0.8133488297,-4.199999809,0.8133488297,0
1,1.334459938e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.234768537e-10,0,11.09075832,1.185941372,0.2790178657,3.060292642e-08,6.938893904e-18,-4.273443346e-18,-3.485799072e-18,-3.145331015e-19,0,-3.122923656e-16,-4.227445638e-23,0,0,0,1,1.480017204e-06,1,-1.234768537e-10,0,0,,0.8157767653,-4.199999809,0.8157767653,0
1,1.334457949e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.239747749e-10,0,11.09055614,1.185941372,0.2790178657,3.063844645e-08,6.938893904e-18,-4.17721329e-18,-2.660862807e-18,-1.636205774e-19,0,-2.718228784e-16,-3.696768178e-23,0,0,0,1,1.479987986e-06,1,-1.239747749e-10,0,0,,0.8182046413,-4.199999809,0.8182046413,0
1,1.334455817e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.244727238e-10,0,11.09035397,1.185941372,0.2790178657,3.067396293e-08,6.938893904e-18,-4.080980752e-18,-1.835906276e-18,-1.270436087e-20,0,-2.313524118e-16,-3.166078097e-23,0,0,0,1,1.479958655e-06,1,-1.244727238e-10,0,0,,0.8206325769,-4.199999809,0.8206325769,0
