"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          55,      -5.338838526,      -5.468929295,      -5.598496896,       -5.17211091,      -11.78187007
          0,           0,          56,        -5.3498333,      -5.482215799,       -5.61515963,      -5.184957193,      -11.77597136
          0,           0,          57,      -5.355125472,       -5.49032994,      -5.631572264,      -5.189927014,      -11.77043751
          0,           0,          58,      -5.361771164,       -5.50591626,      -5.634379031,      -5.198665405,      -11.76677712
          0,           0,          59,      -5.370108733,      -5.516529131,      -5.655483145,      -5.209526038,      -11.76269701
          0,           0,          60,      -5.375305884,      -5.529306446,      -5.669150349,      -5.217484983,      -11.75934432
          0,           0,          61,      -5.381863553,      -5.548462238,      -5.675782896,      -5.226623674,      -11.75528559
          0,           0,          62,      -5.386034654,      -5.560961193,      -5.695833592,      -5.231329489,      -11.74497811
          0,           0,          63,      -5.400196071,      -5.579910102,      -5.726071907,      -5.250579782,      -11.72483217
          0,           0,          64,      -5.409013234,      -5.599917734,      -5.741907444,      -5.262306824,      -11.68851612
          0,           0,          65,      -5.406907383,      -5.606895404,      -5.752199959,      -5.257084989,      -11.63686306
          0,           0,          66,      -5.421245141,      -5.622701608,      -5.781504928,      -5.275231493,      -11.58027987
          0,           0,          67,      -5.429855195,      -5.637484289,      -5.803280553,      -5.286444701,      -11.53133164
          0,           0,          68,      -5.429623288,      -5.640980026,      -5.812683554,       -5.28256831,      -11.50010107
          0,           0,          69,      -5.428661854,      -5.649087202,       -5.82290786,      -5.282677107,      -11.49362396
          0,           0,          70,      -5.439829262,      -5.661501904,      -5.852189402,      -5.298821965,      -11.50983212
          0,           0,          71,      -5.448000145,      -5.669735085,      -5.873350316,      -5.306831934,      -11.53481617
          0,           0,          72,      -5.445854021,      -5.671080769,      -5.884845119,      -5.304904559,      -11.55983656
          0,           0,          73,      -5.438936654,      -5.675507438,      -5.883966467,      -5.297923267,      -11.58540169
          0,           0,          74,      -5.448308451,      -5.686454351,      -5.911970552,      -5.311433762,      -11.61295948
          0,           0,          75,      -5.446046175,      -5.686797215,      -5.929976316,      -5.310404385,      -11.64249906
          0,           0,          76,      -5.451683221,      -5.697373028,      -5.935152535,      -5.318573918,      -11.66942143
          0,           0,          77,       -5.44350235,      -5.699812338,      -5.935827814,      -5.308821255,      -11.68901057
          0,           0,          78,      -5.440882979,      -5.698563014,      -5.955431902,      -5.309669695,      -11.70083117
          0,           0,          79,      -5.457377743,      -5.724360443,      -5.966190121,      -5.332097103,      -11.70737617
          0,           0,          80,      -5.450444909,      -5.712636478,      -5.958711594,      -5.321463327,      -11.71133136
          0,           0,          81,       -5.43692011,      -5.725325217,      -5.955425592,      -5.311329116,      -11.71497509
          0,           0,          82,      -5.457995064,      -5.745907951,      -5.972190354,      -5.340410065,      -11.71743851
          0,           0,          83,      -5.450082662,      -5.726322141,      -5.963939142,      -5.326771705,       -11.7191223
          0,           0,          84,      -5.431295402,      -5.753938635,      -5.940986954,      -5.312232778,      -11.72085667
          0,           0,          85,      -5.462862609,      -5.742203334,      -5.968781899,      -5.346812336,      -11.72103688
          0,           0,          86,      -5.440508763,      -5.743201322,      -5.951484238,      -5.321087026,      -11.72121499
          0,           0,          87,      -5.461371474,      -5.748015369,      -5.962916938,      -5.340955546,      -11.71422087
          0,           0,          88,      -5.441266887,      -5.676655118,      -5.948368297,      -5.295703885,      -11.69617154
          0,           0,          89,       -5.44262936,      -5.644655749,      -5.955181788,      -5.266463492,      -11.67305858
          0,           0,          90,      -5.437662124,      -5.654628959,      -5.940830793,       -5.24481612,      -11.67293069
          0,           0,          91,      -5.460557547,      -5.632469875,      -5.954396643,      -5.273250238,      -11.68705171
          0,           0,          92,      -5.465582113,      -5.653030976,      -5.961101707,      -5.313926346,      -11.67582378
          0,           0,          93,      -5.448052678,      -5.526168967,      -5.933537775,      -5.267152359,      -11.69254535
          0,           0,          94,      -5.424689288,      -5.545456166,       -5.84136357,      -5.208929846,       -11.6888278
          0,           0,          95,      -5.468323141,      -5.656098886,      -5.893761794,      -5.325429942,      -11.69409776
          0,           0,          96,      -5.473105697,      -5.686212037,      -5.894485094,      -5.329415775,      -11.69717131
          0,           0,          97,      -5.477265846,      -5.678125602,      -5.902834004,      -5.333658419,      -11.69444012
          0,           0,          98,      -5.482701361,      -5.660516334,      -5.907442672,      -5.330631535,      -11.68818725
          0,           0,          99,      -5.460794573,      -5.602812616,       -5.88769821,      -5.285635331,      -11.67926054
          0,           0,         100,      -5.423279613,      -5.512178127,      -5.831179256,      -5.217337698,      -11.66770472
          0,           0,         101,      -5.336031574,      -5.387916643,      -5.719787578,      -5.115852958,      -11.65211907
          0,           0,         102,      -5.212715077,       -5.23754026,      -5.585223716,      -5.004742892,      -11.63765982
          0,           0,         103,      -5.076533416,      -5.098149063,      -5.442433573,      -4.913743957,      -11.66207117
          0,           0,         104,      -5.099916675,      -5.180265988,      -5.519587241,      -4.961207228,      -11.67860552
          0,           0,         105,      -5.166347679,      -5.137506986,      -5.685412742,       -5.02814197,      -11.65569889
          0,           0,         106,      -5.362866872,      -5.482958717,      -5.810823746,      -5.233395958,      -11.67101252
          0,           0,         107,      -5.500346263,      -5.724673804,      -5.991608443,      -5.368473148,      -11.67443069
          0,           0,         108,      -5.545191914,      -5.874952967,       -6.06164521,      -5.448292594,      -11.67184561
          0,           0,         109,       -5.69114223,      -5.930873531,      -6.097797788,      -5.640466569,      -11.66436974
          0,           0,         110,      -5.700376317,      -5.923928658,      -6.104460416,      -5.655902315,      -11.65868416
          0,           0,         111,      -5.662280511,      -6.002293324,      -6.101083821,       -5.62595289,      -11.65442632
          0,           0,         112,      -5.705932169,      -5.997712931,      -6.107364871,      -5.671069986,      -11.64878763
          0,           0,         113,      -5.742708922,      -6.001168535,      -6.120450513,      -5.720374282,      -11.64237016
          0,           0,         114,      -5.744918548,      -6.036226454,      -6.128360426,      -5.721818136,      -11.63622648
          0,           0,         115,      -5.767102642,      -6.076167754,       -6.13624606,      -5.737934485,      -11.63162838
          0,           0,         116,      -5.803266783,      -6.093673362,      -6.151064204,      -5.772108012,       -11.6261748
          0,           0,         117,      -5.835192265,      -6.105713811,      -6.167272531,      -5.802866641,      -11.62107825
          0,           0,         118,      -5.863894372,       -6.11899521,      -6.182129093,      -5.829884083,      -11.61691827
          0,           0,         119,      -5.885231876,      -6.130952468,      -6.194729797,      -5.849400409,       -11.6106506
          0,           0,         120,      -5.903712976,      -6.141549003,      -6.205688301,      -5.865660106,      -11.60473608
          0,           0,         121,       -5.92308247,      -6.151300563,      -6.216279797,      -5.882418108,      -11.60053272
          0,           0,         122,      -5.941587344,      -6.159991881,      -6.226732834,      -5.898517446,      -11.59500833
          0,           0,         123,      -5.957711408,      -6.168086326,      -6.236972134,      -5.912834002,      -11.58932092
          0,           0,         124,      -5.971093017,      -6.175703116,      -6.247223315,      -5.925190125,       -11.5842712
          0,           0,         125,      -5.981472528,      -6.182666991,      -6.257519277,       -5.93550883,      -11.57947414
          0,           0,         126,      -5.988619411,      -6.188200456,      -6.267694532,      -5.943711973,      -11.57413765
          0,           0,         127,       -5.99158328,      -6.190555355,      -6.277331532,      -5.949495881,      -11.56892061
          0,           0,         128,      -6.004773285,       -6.18614551,      -6.286103874,      -5.958872948,      -11.56374646
          0,           0,         129,      -6.004210661,       -6.19264434,      -6.294099389,      -5.953850615,      -11.55892473
          0,           0,         130,      -6.004310085,      -6.206522782,      -6.302089784,      -5.956265851,       -11.5540704
          0,           0,         131,      -6.013901911,      -6.219348646,       -6.31132733,      -5.968296398,      -11.54902276
          0,           0,         132,      -6.026915015,      -6.231620434,      -6.321809221,      -5.982631136,      -11.54409299
          0,           0,         133,      -6.040091922,      -6.242699909,      -6.332935612,      -5.995982952,      -11.53948858
          0,           0,         134,      -6.052168441,      -6.252254836,      -6.344329647,      -6.007556115,      -11.53508834
          0,           0,         135,         -6.062663,      -6.260229848,      -6.355846514,      -6.017326215,      -11.53053202
          0,           0,         136,      -6.071137707,      -6.266621951,      -6.367279648,      -6.025073299,      -11.52596141
          0,           0,         137,      -6.076701956,      -6.271444348,      -6.378155236,      -6.029888993,      -11.52169773
          0,           0,         138,      -6.079093312,      -6.274867493,      -6.388097985,       -6.03109112,       -11.5175204
          0,           0,         139,      -6.079585287,      -6.277127199,      -6.397345346,      -6.029358244,      -11.51321873
          0,           0,         140,      -6.080615112,      -6.278757948,      -6.406029456,      -6.027231485,      -11.50896554
          0,           0,         141,       -6.08508732,      -6.281253714,      -6.414556809,      -6.028975212,      -11.50491695
          0,           0,         142,      -6.094533176,      -6.286271782,      -6.423824562,      -6.037506034,      -11.50086269
          0,           0,         143,       -6.10751384,      -6.293771406,      -6.433924357,      -6.051137567,      -11.49680212
          0,           0,         144,      -6.121032238,      -6.301940452,      -6.444430112,      -6.065273179,      -11.49278658
