"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -5.409045609,      -5.598388484,      -5.737017107,      -5.258602641,      -11.76317434
          0,           0,          64,      -5.417639417,      -5.618417376,      -5.752847683,      -5.270177874,      -11.76464388
          0,           0,          65,      -5.415122215,      -5.624532397,      -5.762868316,      -5.264481228,      -11.76594629
          0,           0,          66,      -5.429506747,      -5.640166501,      -5.792631705,      -5.282687797,      -11.76765234
          0,           0,          67,      -5.438142688,      -5.654849069,      -5.814599653,      -5.293991212,      -11.77004432
          0,           0,          68,      -5.437721428,      -5.657405612,      -5.823538517,      -5.289883653,      -11.77163028
          0,           0,          69,      -5.436354734,      -5.664895037,       -5.83293195,      -5.289598873,      -11.77372075
          0,           0,          70,      -5.447220652,      -5.676994884,       -5.86188629,      -5.305480159,      -11.77666523
          0,           0,          71,      -5.455921002,      -5.684916615,      -5.883122623,      -5.314159975,      -11.77963581
          0,           0,          72,      -5.453581358,      -5.685463408,      -5.894016795,      -5.312109981,      -11.78199905
          0,           0,          73,      -5.445975094,      -5.689105514,      -5.891601204,      -5.304379896,      -11.78336993
          0,           0,          74,      -5.455087777,      -5.700093136,      -5.918790979,      -5.317678478,      -11.78485766
          0,           0,          75,      -5.453152883,      -5.699549666,      -5.937041172,      -5.316886865,      -11.78688963
          0,           0,          76,      -5.457928851,      -5.708957471,      -5.942545251,       -5.32418555,      -11.78899058
          0,           0,          77,      -5.448986347,      -5.711539261,      -5.940772606,      -5.313490948,       -11.7912707
          0,           0,          78,      -5.445688103,      -5.707965507,      -5.962385578,      -5.313431211,      -11.79361486
          0,           0,          79,      -5.462459925,      -5.733772345,      -5.974471739,      -5.336295714,      -11.79525526
          0,           0,          80,      -5.456227039,      -5.721559207,      -5.968087524,      -5.326804873,      -11.79656706
          0,           0,          81,      -5.440589225,       -5.73234304,       -5.96254074,       -5.31366273,      -11.79840994
          0,           0,          82,      -5.460916555,      -5.753209132,       -5.97926894,      -5.341808801,      -11.80001496
          0,           0,          83,      -5.455136446,      -5.735133252,      -5.972827716,      -5.330986613,      -11.80112249
          0,           0,          84,      -5.435922016,       -5.76241992,      -5.946782538,      -5.315816622,      -11.80262965
          0,           0,          85,      -5.467186355,      -5.751882884,       -5.97541936,      -5.350261537,      -11.80240702
          0,           0,          86,      -5.446489327,       -5.75202751,       -5.95816931,      -5.326144516,      -11.80276292
          0,           0,          87,      -5.465096849,      -5.757063078,      -5.967831327,      -5.344422121,      -11.79463672
          0,           0,          88,      -5.446450943,      -5.691359599,      -5.953372865,      -5.303381851,      -11.76670109
          0,           0,          89,      -5.442939756,      -5.626173301,      -5.960007989,      -5.260420805,      -11.74518545
          0,           0,          90,      -5.441196386,      -5.651767518,      -5.944320631,      -5.237529235,      -11.74815597
          0,           0,          91,      -5.465959342,      -5.633796377,      -5.958934866,       -5.27737875,      -11.76626522
          0,           0,          92,      -5.471169214,        -5.6726835,       -5.96848932,      -5.322537344,       -11.7564003
          0,           0,          93,      -5.450340215,      -5.499794476,      -5.941957124,      -5.259361994,       -11.7746808
          0,           0,          94,      -5.419642779,      -5.514602221,      -5.842556811,      -5.190714024,      -11.76789002
          0,           0,          95,      -5.474926423,      -5.648936661,      -5.899874011,      -5.332260358,      -11.77607932
