"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -7.714065882,      -7.791478962,      -7.962954177,      -7.513274163,      -9.899271098,      -3.891733633
          0,           0,          55,      -7.657674964,      -7.708230958,      -7.898780128,      -7.466254032,      -10.05624573,      -4.031396896
          0,           0,          56,      -7.578117983,      -7.578139584,      -7.862754605,      -7.391383489,      -9.795856722,       -3.42855709
          0,           0,          57,      -7.554260556,      -7.544220714,      -7.776046829,      -7.368199636,      -9.914476807,      -3.862859232
          0,           0,          58,      -7.531470708,      -7.555426365,      -7.761678799,      -7.339490872,      -10.26259302,      -3.779559958
          0,           0,          59,      -7.538703366,      -7.632074584,      -7.724363741,      -7.344998865,      -9.966924063,      -3.481653967
          0,           0,          60,       -7.55337368,      -7.717363026,      -7.693506612,      -7.361198595,      -9.459254215,      -3.041946555
          0,           0,          61,      -7.498845485,      -7.637493881,      -7.667770681,       -7.31376176,      -8.847417252,      -2.513569339
          0,           0,          62,      -7.419778236,      -7.462607118,      -7.656532139,      -7.233244416,      -9.929151085,      -3.101583503
          0,           0,          63,      -7.401242874,      -7.388241434,      -7.629478911,       -7.22027466,      -9.765604701,      -3.137403017
          0,           0,          64,      -7.373224865,      -7.377524485,      -7.609102583,      -7.182150926,      -9.750678353,      -3.188142589
          0,           0,          65,      -7.413338332,      -7.508495194,      -7.587838923,       -7.21773194,      -9.682758524,      -3.245892312
          0,           0,          66,      -7.470251581,       -7.70780033,      -7.586511326,      -7.289143241,       -9.79793245,      -3.412550328
          0,           0,          67,      -7.482372544,      -7.726704857,      -7.627739431,      -7.303382449,      -9.341234672,      -2.957755655
          0,           0,          68,      -7.474867008,      -7.667506896,      -7.613677937,      -7.291172785,      -9.072350955,      -2.721204832
          0,           0,          69,      -7.430714789,      -7.546342048,      -7.605074476,      -7.249233096,       -9.73988945,      -3.104867095
          0,           0,          70,      -7.405780045,      -7.446453691,      -7.608379122,      -7.216993643,      -9.925007594,      -3.329070647
          0,           0,          71,      -7.341684681,      -7.303754089,      -7.641546703,      -7.152128092,      -9.787699597,      -3.260476424
