"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          73,      -7.582212461,      -7.867019142,      -8.344630965,      -7.118460679,      -9.469106154,      -3.896007078
          0,           0,          74,      -7.582288382,       -7.86707875,      -8.344745913,      -7.118539389,      -9.469158021,      -3.896058601
          0,           0,          75,      -7.582364351,      -7.867138372,      -8.344860871,      -7.118618137,      -9.469209913,      -3.896111035
          0,           0,          76,      -7.582440359,      -7.867198012,        -8.3449759,      -7.118696913,      -9.469261829,      -3.896164159
          0,           0,          77,      -7.582516401,      -7.867257668,      -8.345091056,      -7.118775708,       -9.46931377,      -3.896217834
          0,           0,          78,      -7.582592469,      -7.867317325,       -8.34520639,      -7.118854516,      -9.469365736,      -3.896271903
          0,           0,          79,      -7.582668557,      -7.867376995,      -8.345321943,      -7.118933331,      -9.469417641,      -3.896326209
          0,           0,          80,      -7.582744661,      -7.867436687,       -8.34543776,      -7.119012148,      -9.469469513,      -3.896380621
          0,           0,          81,      -7.582820774,       -7.86749639,      -8.345553867,      -7.119090962,       -9.46952141,      -3.896435041
          0,           0,          82,      -7.582896893,      -7.867556114,      -8.345670295,      -7.119169767,      -9.469573336,      -3.896489396
          0,           0,          83,      -7.582973016,      -7.867615864,      -8.345787063,      -7.119248563,      -9.469625293,      -3.896543624
          0,           0,          84,      -7.583049139,      -7.867675637,      -8.345904179,      -7.119327349,      -9.469677255,      -3.896597699
          0,           0,          85,      -7.583125264,      -7.867735385,       -8.34602165,      -7.119406151,      -9.469729251,      -3.896651575
          0,           0,          86,      -7.583201371,      -7.867795196,      -8.346139455,      -7.119484914,      -9.469781291,      -3.896705273
          0,           0,          87,      -7.583277466,      -7.867855047,      -8.346257579,      -7.119563651,      -9.469833376,      -3.896758805
          0,           0,          88,      -7.583353557,      -7.867914916,      -8.346376007,      -7.119642374,      -9.469885508,      -3.896812149
          0,           0,          89,      -7.583429647,      -7.867974826,      -8.346494717,      -7.119721095,      -9.469937688,      -3.896865351
          0,           0,          90,       -7.58350574,      -7.868034786,      -8.346613692,      -7.119799818,      -9.469989865,      -3.896918399
          0,           0,          91,      -7.583581839,      -7.868094801,      -8.346732908,      -7.119878551,      -9.470042071,      -3.896971324
          0,           0,          92,      -7.583657945,      -7.868154874,      -8.346852343,      -7.119957294,      -9.470094323,      -3.897024134
          0,           0,          93,      -7.583734062,      -7.868215027,       -8.34697197,      -7.120036055,       -9.47014662,      -3.897076867
          0,           0,          94,      -7.583810192,      -7.868275256,      -8.347091758,      -7.120114836,      -9.470198925,      -3.897129522
          0,           0,          95,      -7.583886336,      -7.868335552,      -8.347211684,      -7.120193639,      -9.470251218,      -3.897182132
          0,           0,          96,      -7.583962495,      -7.868395917,      -8.347331721,      -7.120272466,      -9.470303625,      -3.897234704
          0,           0,          97,      -7.584038674,      -7.868456354,      -8.347451841,      -7.120351319,      -9.470356045,      -3.897287253
          0,           0,          98,      -7.584114873,      -7.868516864,      -8.347572022,      -7.120430204,      -9.470408506,      -3.897339796
          0,           0,          99,      -7.584191095,      -7.868577467,      -8.347692247,      -7.120509121,      -9.470461015,      -3.897392359
          0,           0,         100,      -7.584267367,      -7.868638153,      -8.347812496,      -7.120588099,      -9.470513568,       -3.89744492
          0,           0,         101,      -7.584343681,      -7.868698912,      -8.347932765,      -7.120667128,      -9.470566164,      -3.897497529
