"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -6.876997389,      -7.131787014,      -7.321046648,      -6.811966966,       -9.07120864,      -3.463419618
          0,           0,          55,      -6.878178612,      -7.131960299,      -7.321772499,      -6.812831918,      -9.071724897,      -3.460852215
          0,           0,          56,      -6.879360497,      -7.132130845,      -7.322516443,      -6.813701701,      -9.072268879,      -3.458044937
          0,           0,          57,      -6.880568872,      -7.132296562,      -7.323298241,      -6.814595118,      -9.072844084,      -3.454696586
          0,           0,          58,      -6.881870758,      -7.132463214,      -7.324113678,      -6.815554969,      -9.073452755,      -3.451307422
          0,           0,          59,      -6.883274513,      -7.132628699,      -7.324971526,      -6.816587061,      -9.074095174,      -3.447638901
          0,           0,          60,       -6.88480721,      -7.132773488,      -7.325927936,      -6.817769335,      -9.074772278,      -3.443527787
          0,           0,          61,      -6.885954165,      -7.132833304,      -7.326945789,      -6.818789411,      -9.075490379,      -3.439352802
          0,           0,          62,      -6.886299989,      -7.132762309,      -7.327913053,      -6.819313194,      -9.076254348,      -3.435331422
          0,           0,          63,      -6.886407849,      -7.132625348,      -7.328895018,      -6.819654279,      -9.077064898,      -3.430734193
          0,           0,          64,      -6.886801133,      -7.132542299,      -7.329931167,      -6.820139153,      -9.077923688,      -3.426174299
          0,           0,          65,      -6.887636311,      -7.132567634,      -7.331060399,      -6.820873016,      -9.078834546,       -3.42175978
          0,           0,          66,       -6.88890168,      -7.132705919,      -7.332275187,      -6.821864002,      -9.079800112,      -3.417083978
          0,           0,          67,       -6.89048092,      -7.132943754,      -7.333582232,       -6.82305091,      -9.080819196,      -3.412774408
          0,           0,          68,      -6.892568085,      -7.133207881,      -7.335050126,      -6.824596778,      -9.081904027,       -3.40777292
          0,           0,          69,      -6.894964637,      -7.133447059,      -7.336554699,      -6.826372642,      -9.083061948,      -3.403400141
          0,           0,          70,       -6.89757209,      -7.133629523,      -7.338162683,      -6.828329868,      -9.084291942,      -3.398513393
          0,           0,          71,      -6.900130012,       -7.13387905,      -7.339731821,      -6.830274828,      -9.085595405,      -3.393625944
          0,           0,          72,       -6.90237836,      -7.134240853,       -7.34145443,      -6.832254829,      -9.086966601,      -3.388127333
          0,           0,          73,      -6.902511726,      -7.134411162,       -7.34324305,      -6.832911758,      -9.088399359,      -3.382830568
          0,           0,          74,      -6.902493949,      -7.134549105,      -7.345150276,      -6.833404267,      -9.089891776,      -3.376250196
          0,           0,          75,      -6.903343872,      -7.135062318,      -7.347170534,      -6.834361952,       -9.09142991,      -3.369889365
          0,           0,          76,      -6.905148875,      -7.136013991,       -7.34927378,      -6.835894713,      -9.093006425,        -3.3623107
          0,           0,          77,      -6.907806664,      -7.137370723,      -7.351532705,      -6.837986833,       -9.09461466,      -3.354522241
          0,           0,          78,      -6.911233608,      -7.139025007,      -7.354016233,      -6.840610283,      -9.096261522,       -3.34598918
          0,           0,          79,      -6.915188483,      -7.140852095,      -7.356756146,      -6.843803374,      -9.097944071,      -3.336999987
          0,           0,          80,      -6.916372526,      -7.142408467,      -7.359611879,      -6.845412809,      -9.099662345,      -3.327802081
          0,           0,          81,      -6.916662747,      -7.143461191,       -7.36233026,      -6.846358096,      -9.101420152,      -3.317992108
          0,           0,          82,      -6.918218184,      -7.145143508,      -7.365326499,      -6.847981355,      -9.103236126,      -3.308283434
          0,           0,          83,      -6.921655036,      -7.147488181,      -7.368547614,      -6.850822028,      -9.105101384,      -3.298400277
          0,           0,          84,      -6.926344946,      -7.150681874,      -7.372038303,       -6.85450587,      -9.107011095,      -3.288176679
          0,           0,          85,      -6.931128836,      -7.154628632,      -7.375716174,      -6.858487283,       -9.10889051,      -3.277773267
          0,           0,          86,      -6.935302119,      -7.159754828,      -7.379731036,      -6.862141894,      -9.110821039,       -3.27242009
          0,           0,          87,      -6.939728183,      -7.164467212,      -7.383751928,      -6.865867905,      -9.112808925,      -3.272394618
          0,           0,          88,       -6.94476944,      -7.169053055,      -7.387657129,      -6.869992768,      -9.114797614,      -3.274290303
          0,           0,          89,      -6.949711585,       -7.17356207,       -7.39147768,      -6.874080715,      -9.116775269,      -3.277234191
          0,           0,          90,      -6.954257951,      -7.177891395,       -7.39517157,      -6.877928355,      -9.118630624,      -3.278591397
          0,           0,          91,      -6.959297858,      -7.182457567,      -7.398728427,      -6.882062834,      -9.120720417,      -3.288259842
          0,           0,          92,       -6.96295729,      -7.185747966,      -7.401976043,      -6.885295077,      -9.122595051,      -3.291378894
          0,           0,          93,      -6.967416679,      -7.189666052,      -7.405232506,      -6.888943617,      -9.124521913,       -3.29612554
          0,           0,          94,      -6.972065644,      -7.193242572,      -7.408197361,      -6.892684498,      -9.126498385,      -3.304643758
          0,           0,          95,      -6.976628706,      -7.196727517,      -7.410985494,      -6.896439587,      -9.128433721,      -3.309316704
          0,           0,          96,      -6.980884238,      -7.200035849,      -7.413628484,      -6.900059708,      -9.130345733,      -3.314276098
          0,           0,          97,      -6.984706115,      -7.203150114,      -7.416165159,      -6.903441619,      -9.132311925,      -3.317755529
          0,           0,          98,      -6.988091732,      -7.206088489,      -7.418577528,         -6.906569,      -9.134254425,      -3.322377595
          0,           0,          99,      -6.991087778,      -7.208871383,      -7.420886279,      -6.909466441,      -9.136276171,      -3.325566272
          0,           0,         100,      -6.993759972,      -7.211529801,      -7.423094513,      -6.912172601,      -9.138297531,      -3.329293416
          0,           0,         101,      -6.996069754,      -7.214003914,      -7.425142349,      -6.914610465,      -9.140303772,      -3.337832888
          0,           0,         102,      -6.998228914,       -7.21641742,      -7.427149536,      -6.917006112,      -9.142345108,      -3.342900489
          0,           0,         103,      -7.000082945,      -7.218671272,      -7.429031025,      -6.919165363,      -9.144278124,       -3.34736509
          0,           0,         104,      -7.001877445,      -7.220910211,      -7.430910587,      -6.921342703,       -9.14635934,      -3.352416718
