"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -7.950420813,      -8.102366185,      -8.217680848,      -7.798045431,      -9.630827272,      -3.928942087
          0,           0,          55,       -7.93929399,      -8.057815638,      -8.228985941,      -7.787325137,      -9.664337259,      -4.030286009
          0,           0,          56,      -7.921887529,       -8.07106514,      -8.219281289,      -7.766960644,      -9.701304376,       -4.09630251
          0,           0,          57,      -7.932041889,      -8.101601552,      -8.226264814,      -7.775889438,      -9.769126754,       -4.12907513
          0,           0,          58,      -7.917329489,      -8.125643783,      -8.191227321,      -7.757512166,      -9.834236423,      -4.053946685
          0,           0,          59,      -7.834314137,      -8.088223965,      -8.106137142,       -7.67052969,      -9.818225921,      -3.915716117
          0,           0,          60,       -7.84751804,       -8.07393312,      -8.156021708,      -7.681085694,      -9.824944136,      -4.139272437
          0,           0,          61,      -7.886702995,      -8.011996551,      -8.152531448,      -7.720371293,       -9.78608834,      -3.957051335
          0,           0,          62,      -7.841230453,      -7.974087361,      -8.123579915,       -7.66882836,       -9.73426335,      -3.794815353
          0,           0,          63,      -7.758357145,       -7.95358514,      -8.034332526,       -7.58544299,      -9.733734461,      -3.679778517
          0,           0,          64,       -7.78358036,      -7.967837207,      -8.075145698,      -7.612303094,      -9.796600902,       -4.02654092
          0,           0,          65,      -7.805099528,      -7.951389748,      -8.048290069,      -7.631595873,      -9.837125362,      -4.006501384
          0,           0,          66,      -7.788209479,      -7.936640348,      -8.023845886,      -7.608394439,      -9.966992446,      -3.919399546
          0,           0,          67,       -7.69415099,      -7.867920844,      -7.949427087,       -7.51518256,      -9.867729391,      -3.454179676
          0,           0,          68,      -7.684038484,      -7.809958602,      -7.959656799,      -7.501132233,      -9.775731966,       -3.45341098
          0,           0,          69,      -7.665102454,      -7.704876103,      -7.920972454,      -7.486651827,      -9.743798319,      -3.502822836
          0,           0,          70,      -7.587887494,      -7.597453355,      -7.889652888,      -7.412094219,      -9.941667605,      -3.864705188
          0,           0,          71,      -7.539773695,      -7.566342772,      -7.793571471,      -7.362700625,      -10.00091482,      -3.509406911
          0,           0,          72,      -7.530889602,      -7.562066653,      -7.786535427,       -7.34321167,      -10.06390855,       -4.10804692
          0,           0,          73,      -7.523779202,      -7.596931698,      -7.718105631,      -7.339288333,      -9.787811248,       -3.53606453
          0,           0,          74,      -7.539432543,      -7.653674919,      -7.703503344,      -7.360195638,      -9.808072365,      -3.604039319
          0,           0,          75,      -7.499668013,      -7.590635306,      -7.700424066,      -7.326589296,       -9.76011251,      -3.620698132
          0,           0,          76,      -7.444153641,      -7.499855763,      -7.666998173,      -7.259922492,      -9.995032262,      -3.288352737
          0,           0,          77,      -7.408221518,      -7.461053658,      -7.604767815,      -7.219112668,      -9.980266532,       -3.70900411
          0,           0,          78,      -7.402077422,      -7.458016211,      -7.590790943,      -7.217143828,      -9.405253355,       -3.07363326
          0,           0,          79,      -7.339857539,      -7.385129534,      -7.582905547,      -7.161777513,      -8.988274873,      -2.670347547
          0,           0,          80,      -7.345718329,      -7.403730881,      -7.527448925,      -7.159343158,      -9.269464669,      -3.142861096
          0,           0,          81,      -7.355603932,      -7.463544928,      -7.499101782,      -7.180049786,      -9.635085542,      -3.200160302
          0,           0,          82,      -7.349212929,      -7.496170738,      -7.500528743,      -7.170016282,      -9.538561463,       -3.02597996
          0,           0,          83,      -7.337734953,      -7.494101555,      -7.485545333,      -7.161455974,      -9.396034569,      -2.890942845
          0,           0,          84,       -7.32255273,      -7.466879225,      -7.468822205,      -7.147552086,      -9.174409426,      -2.786731555
          0,           0,          85,      -7.272872124,      -7.370846082,      -7.459647243,      -7.099876303,      -9.138395972,       -2.84275535
          0,           0,          86,      -7.264007269,      -7.348973535,      -7.425326689,      -7.090254412,      -9.269471271,       -2.96714184
          0,           0,          87,      -7.281680147,      -7.404478245,      -7.427986014,      -7.107684239,      -9.486496852,      -3.056448715
          0,           0,          88,      -7.283324458,      -7.425673703,      -7.424740682,      -7.100950051,       -8.92647588,      -2.512452466
          0,           0,          89,      -7.262844773,      -7.328240017,      -7.430832636,       -7.08417893,      -9.500435329,       -3.05525217
          0,           0,          90,      -7.197100742,      -7.210107976,      -7.416240798,      -7.009443792,      -9.391319208,      -2.876571709
          0,           0,          91,      -7.237065462,      -7.300316606,      -7.408053127,       -7.04953664,      -9.518204866,      -3.151459482
          0,           0,          92,      -7.237371804,      -7.313818049,      -7.405663689,      -7.054211554,        -8.7966973,      -2.441645486
          0,           0,          93,      -7.230726851,      -7.252881552,      -7.443138645,       -7.04225381,      -8.955581858,      -2.727928095
          0,           0,          94,       -7.21288563,      -7.211029682,      -7.432798885,      -7.017501787,      -9.247930524,      -2.928702617
          0,           0,          95,      -7.170458291,      -7.165095826,      -7.423248692,      -6.972970371,      -9.204267994,      -2.679539216
          0,           0,          96,      -7.199058392,      -7.199306819,      -7.374037237,      -7.000480887,      -9.552074107,      -3.344903032
          0,           0,          97,      -7.211303913,      -7.217611733,      -7.401766143,      -7.021988097,      -9.238098635,      -2.754199235
          0,           0,          98,      -7.251199553,      -7.291688772,      -7.422909522,      -7.057216724,      -9.533176983,      -2.993346867
          0,           0,          99,      -7.252580131,      -7.327117132,      -7.415547163,      -7.063735426,      -8.924271676,      -2.548991134
          0,           0,         100,      -7.175363573,      -7.190075291,      -7.393692547,      -6.987869529,      -8.967522104,      -2.693011238
          0,           0,         101,      -7.204092489,       -7.18376067,      -7.380745912,      -7.015664585,      -9.192419965,      -3.360733798
          0,           0,         102,      -7.230877293,      -7.216038619,      -7.405069589,      -7.042947845,       -9.20375411,      -3.386288118
          0,           0,         103,      -7.261045352,      -7.253796353,      -7.433267672,      -7.073888321,      -9.212693392,      -3.409342547
          0,           0,         104,      -7.294185197,      -7.295149184,      -7.468293565,      -7.107217294,      -9.219652252,      -3.424326932
          0,           0,         105,        -7.3291167,      -7.338126928,      -7.507883898,      -7.142375616,       -9.22502525,      -3.432041069
          0,           0,         106,      -7.365295924,      -7.382443557,      -7.547655898,      -7.179181627,      -9.229127622,       -3.43328522
          0,           0,         107,      -7.402339621,      -7.426376613,      -7.588053978,      -7.217702791,      -9.232157297,      -3.428362533
          0,           0,         108,       -7.44041225,      -7.470816182,      -7.629386096,      -7.257813768,      -9.234611125,      -3.419188028
          0,           0,         109,      -7.478376886,       -7.51383318,      -7.671103992,      -7.298522693,      -9.237179797,      -3.409024985
