"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          51,      -8.227235363,      -8.339267728,      -8.991398604,      -7.794777388,      -12.71699599
          0,           0,          52,      -8.227891866,      -8.339757256,      -8.991992494,      -7.795452691,      -12.71738882
          0,           0,          53,      -8.228579656,       -8.34027881,      -8.992616827,      -7.796162865,      -12.71779887
          0,           0,          54,      -8.229301032,      -8.340834971,      -8.993272472,      -7.796910807,      -12.71822619
          0,           0,          55,       -8.23005852,      -8.341428248,      -8.993959805,      -7.797699647,      -12.71867059
          0,           0,          56,      -8.230854813,      -8.342060903,      -8.994679468,      -7.798532568,      -12.71913169
          0,           0,          57,      -8.231692718,      -8.342734871,      -8.995432584,      -7.799412698,      -12.71960896
          0,           0,          58,      -8.232575046,      -8.343451643,      -8.996221391,      -7.800342872,      -12.72010182
          0,           0,          59,      -8.233504592,      -8.344212313,      -8.997048496,      -7.801325658,      -12.72060978
          0,           0,          60,      -8.234483963,      -8.345017583,      -8.997917649,      -7.802363084,       -12.7211327
          0,           0,          61,      -8.235515467,      -8.345867737,      -8.998833862,      -7.803456498,      -12.72167054
          0,           0,          62,      -8.236601319,      -8.346763108,      -8.999800155,      -7.804607155,      -12.72222369
          0,           0,          63,      -8.237743529,       -8.34770404,      -9.000819702,      -7.805816055,       -12.7227928
          0,           0,          64,       -8.23894404,      -8.348691163,      -9.001894567,      -7.807084305,       -12.7233789
          0,           0,          65,      -8.240204766,      -8.349725457,      -9.003025915,      -7.808413143,      -12.72398304
          0,           0,          66,      -8.241527863,      -8.350808524,      -9.004213772,      -7.809804446,      -12.72460646
          0,           0,          67,      -8.242915753,      -8.351942569,      -9.005457754,      -7.811260683,      -12.72525042
          0,           0,          68,      -8.244371069,      -8.353130072,      -9.006759888,       -7.81278458,      -12.72591602
          0,           0,          69,      -8.245897014,      -8.354374244,      -9.008120919,      -7.814379862,      -12.72660457
          0,           0,          70,      -8.247497087,       -8.35567858,      -9.009543729,      -7.816050571,      -12.72731739
          0,           0,          71,      -8.249175185,      -8.357046816,      -9.011032209,      -7.817801232,      -12.72805577
          0,           0,          72,      -8.250935536,       -8.35848282,      -9.012591362,      -7.819636684,      -12.72882146
          0,           0,          73,       -8.25278259,       -8.35999044,      -9.014227292,       -7.82156193,      -12.72961626
          0,           0,          74,      -8.254721061,      -8.361573831,      -9.015945177,      -7.823582163,      -12.73044243
          0,           0,          75,      -8.256755686,      -8.363236981,      -9.017753189,      -7.825702395,      -12.73130238
          0,           0,          76,      -8.258891401,      -8.364984439,      -9.019654367,      -7.827927838,      -12.73219825
          0,           0,          77,      -8.261133392,      -8.366821379,      -9.021650227,      -7.830264086,      -12.73313236
          0,           0,          78,      -8.263486635,       -8.36875294,      -9.023746835,      -7.832716024,      -12.73410747
          0,           0,          79,      -8.265956386,       -8.37078481,      -9.025949462,      -7.835288892,      -12.73512375
          0,           0,          80,      -8.268548346,      -8.372923634,       -9.02825711,      -7.837988717,      -12.73618289
          0,           0,          81,      -8.271268169,      -8.375175616,      -9.030679248,      -7.840820996,      -12.73728605
          0,           0,          82,      -8.274121875,      -8.377547213,      -9.033223187,      -7.843791674,      -12.73843284
          0,           0,          83,      -8.277115897,      -8.380045272,      -9.035894243,      -7.846907192,      -12.73962723
          0,           0,          84,      -8.280257146,        -8.3826767,      -9.038700894,      -7.850174596,      -12.74098017
          0,           0,          85,      -8.283540827,      -8.385439468,      -9.041636904,      -7.853591551,      -12.74368887
          0,           0,          86,      -8.286838427,       -8.38823574,      -9.044568394,      -7.857052367,      -12.74642967
          0,           0,          87,      -8.290136832,      -8.391045226,      -9.047498884,       -7.86051685,       -12.7491927
          0,           0,          88,      -8.293435383,      -8.393859841,      -9.050434169,      -7.863980293,      -12.75197684
          0,           0,          89,      -8.296733424,       -8.39667748,      -9.053376768,      -7.867441674,      -12.75478097
          0,           0,          90,      -8.300030496,      -8.399499338,      -9.056324955,      -7.870901237,      -12.75760172
          0,           0,          91,      -8.303326559,       -8.40232748,      -9.059278185,      -7.874359827,      -12.76043699
          0,           0,          92,      -8.306621666,      -8.405163238,       -9.06223822,       -7.87781791,      -12.76328549
          0,           0,          93,      -8.309916074,       -8.40800749,      -9.065203266,      -7.881275982,      -12.76614494
          0,           0,          94,      -8.313210002,      -8.410860376,      -9.068174156,      -7.884734248,      -12.76901443
          0,           0,          95,        -8.3165035,      -8.413721688,      -9.071149774,      -7.888192548,      -12.77189212
          0,           0,          96,      -8.319796473,      -8.416590795,      -9.074131915,      -7.891650491,      -12.77477669
          0,           0,          97,      -8.323089106,      -8.419467613,      -9.077115957,      -7.895108346,      -12.77766795
          0,           0,          98,      -8.326381265,       -8.42235165,       -9.08010552,      -7.898565756,      -12.78056575
          0,           0,          99,      -8.329672909,      -8.425242724,      -9.083100029,      -7.902022614,      -12.78346876
          0,           0,         100,      -8.332964049,      -8.428140601,      -9.086099986,      -7.905478885,      -12.78637689
          0,           0,         101,       -8.33625478,      -8.431045314,      -9.089103407,      -7.908934904,       -12.7892905
          0,           0,         102,      -8.339545004,      -8.433956747,      -9.092110392,      -7.912390359,      -12.79220939
          0,           0,         103,      -8.342834831,      -8.436874915,      -9.095120877,      -7.915845547,      -12.79513064
          0,           0,         104,      -8.346124185,      -8.439799546,      -9.098136139,       -7.91930024,      -12.79805726
          0,           0,         105,      -8.349413166,      -8.442730919,      -9.101153918,      -7.922754723,      -12.80098928
          0,           0,         106,      -8.352701758,      -8.445668891,      -9.104176075,      -7.926208919,      -12.80392646
          0,           0,         107,      -8.355989939,      -8.448613412,      -9.107201166,      -7.929662806,      -12.80686801
          0,           0,         108,      -8.359277712,      -8.451564298,       -9.11023209,      -7.933116354,      -12.80981396
          0,           0,         109,      -8.362565119,      -8.454521703,      -9.113265832,      -7.936569634,       -12.8127642
          0,           0,         110,      -8.365852163,      -8.457485675,      -9.116301939,      -7.940022659,      -12.81571915
          0,           0,         111,      -8.369138792,      -8.460455979,      -9.119343293,      -7.943475316,      -12.81867771
          0,           0,         112,      -8.372425058,       -8.46343272,      -9.122387709,      -7.946927796,      -12.82164071
          0,           0,         113,        -8.3757109,      -8.466415678,      -9.125437371,      -7.950379841,      -12.82460784
          0,           0,         114,      -8.378996366,       -8.46940493,        -9.1284897,      -7.953831583,      -12.82757924
          0,           0,         115,      -8.382281421,      -8.472400373,       -9.13154556,      -7.957283018,      -12.83055469
          0,           0,         116,      -8.385566093,      -8.475402095,      -9.134603933,      -7.960734215,      -12.83353387
          0,           0,         117,      -8.388850241,      -8.478409666,      -9.137667483,      -7.964184838,      -12.83651663
          0,           0,         118,      -8.392134032,      -8.481423443,       -9.14073385,      -7.967635279,      -12.83950303
          0,           0,         119,      -8.395417395,      -8.484443033,      -9.143804218,      -7.971085317,      -12.84249313
          0,           0,         120,      -8.398700374,      -8.487468413,      -9.146878584,      -7.974535017,       -12.8454869
          0,           0,         121,      -8.401983026,      -8.490499773,      -9.149955269,      -7.977984586,      -12.84848442
          0,           0,         122,      -8.405265289,      -8.493536887,      -9.153035568,      -7.981433806,      -12.85148576
          0,           0,         123,      -8.408547287,      -8.496579922,      -9.156116714,      -7.984882975,      -12.85449073
          0,           0,         124,      -8.411828886,      -8.499628436,      -9.159203389,       -7.98833176,      -12.85749939
          0,           0,         125,      -8.415110161,      -8.502682575,      -9.162292114,      -7.991780322,      -12.86051166
          0,           0,         126,       -8.41839106,      -8.505742124,      -9.165384931,      -7.995228749,      -12.86352709
          0,           0,         127,       -8.42167125,      -8.508807089,      -9.168480203,      -7.998678159,      -12.86654446
          0,           0,         128,      -8.424950843,      -8.511876247,      -9.171583025,       -8.00212679,      -12.86956347
          0,           0,         129,      -8.428229884,      -8.514950088,      -9.174690719,      -8.005574698,      -12.87258458
          0,           0,         130,      -8.431508498,      -8.518028919,      -9.177802348,      -8.009022193,      -12.87560794
          0,           0,         131,      -8.434786773,      -8.521113147,      -9.180914238,      -8.012469619,      -12.87863391
          0,           0,         132,       -8.43806457,      -8.524202385,      -9.184030999,      -8.015916542,      -12.88166247
          0,           0,         133,      -8.441342003,      -8.527296872,      -9.187149221,      -8.019363232,      -12.88469402
          0,           0,         134,      -8.444618968,      -8.530396393,      -9.190271112,      -8.022809535,      -12.88772867
          0,           0,         135,      -8.447895528,      -8.533500939,      -9.193395591,      -8.026255483,      -12.89076642
          0,           0,         136,      -8.451171701,      -8.536610517,      -9.196523602,       -8.02970112,      -12.89380744
          0,           0,         137,      -8.454447492,      -8.539725111,      -9.199652652,      -8.033146498,      -12.89685205
          0,           0,         138,      -8.457722889,      -8.542844648,      -9.202784579,       -8.03659159,      -12.89990012
          0,           0,         139,      -8.460997875,       -8.54596884,      -9.205921107,      -8.040036254,      -12.90295159
          0,           0,         140,      -8.464272545,      -8.549097662,      -9.209060549,      -8.043480655,      -12.90600696
          0,           0,         141,      -8.467546981,      -8.552231236,      -9.212201637,      -8.046924929,      -12.90906567
          0,           0,         142,      -8.470821177,      -8.555369554,      -9.215344996,      -8.050369091,      -12.91212814
          0,           0,         143,      -8.474095077,      -8.558512323,      -9.218492603,      -8.053812968,      -12.91519427
          0,           0,         144,      -8.477368737,      -8.561659534,      -9.221641284,      -8.057256631,      -12.91826417
          0,           0,         145,      -8.480642089,       -8.56481114,      -9.224793202,      -8.060699958,      -12.92133789
          0,           0,         146,      -8.483915138,      -8.567967086,      -9.227948614,      -8.064142897,      -12.92441554
          0,           0,         147,      -8.487187984,      -8.571127496,      -9.231105819,      -8.067585731,      -12.92749709
          0,           0,         148,      -8.490460538,      -8.574292236,      -9.234265557,      -8.071028232,      -12.93058247
          0,           0,         149,       -8.49373288,      -8.577461247,        -9.2374278,      -8.074470583,      -12.93367115
          0,           0,         150,      -8.497004968,      -8.580634544,      -9.240592848,      -8.077912655,      -12.93676332
          0,           0,         151,      -8.500276737,      -8.583812006,      -9.243760418,      -8.081354277,      -12.93985916
          0,           0,         152,      -8.503548308,      -8.586993764,      -9.246929697,      -8.084795778,      -12.94295851
          0,           0,         153,      -8.506819609,      -8.590179637,      -9.250101716,      -8.088236958,      -12.94606146
          0,           0,         154,      -8.510090626,       -8.59336957,      -9.253276046,      -8.091677789,       -12.9491677
          0,           0,         155,      -8.513361416,      -8.596563584,      -9.256452879,      -8.095118339,      -12.95227707
          0,           0,         156,      -8.516632031,      -8.599761812,       -9.25963047,      -8.098558808,      -12.95538953
          0,           0,         157,      -8.519902406,      -8.602963865,      -9.262811802,      -8.101998978,      -12.95850508
          0,           0,         158,      -8.523172571,      -8.606169811,      -9.265994898,      -8.105438863,      -12.96162361
          0,           0,         159,      -8.526442553,      -8.609379739,      -9.269178833,      -8.108878599,      -12.96474458
          0,           0,         160,      -8.529712359,      -8.612593513,      -9.272365476,      -8.112318161,      -12.96786814
          0,           0,         161,      -8.532981975,      -8.615811086,      -9.275554683,        -8.1157574,      -12.97099462
          0,           0,         162,      -8.536251441,      -8.619032362,      -9.278745146,      -8.119196532,      -12.97412374
          0,           0,         163,      -8.539520765,      -8.622257275,      -9.281937836,       -8.12263546,      -12.97725603
          0,           0,         164,      -8.542789903,      -8.625485729,      -9.285133466,      -8.126074091,      -12.98039117
          0,           0,         165,      -8.546058887,      -8.628717786,      -9.288331009,      -8.129512496,      -12.98352951
          0,           0,         166,      -8.549327756,      -8.631953541,      -9.291528918,      -8.132950806,      -12.98667068
          0,           0,         167,      -8.552596508,      -8.635192583,      -9.294729789,       -8.13638894,      -12.98981501
          0,           0,         168,       -8.55586507,      -8.638435031,      -9.297933179,      -8.139826721,      -12.99296236
          0,           0,         169,       -8.55913356,      -8.641680879,      -9.301138075,      -8.143264433,      -12.99611259
          0,           0,         170,      -8.562401929,      -8.644930115,      -9.304344753,      -8.146701981,      -12.99926565
          0,           0,         171,      -8.565670134,      -8.648182736,      -9.307553966,      -8.150139183,      -13.00242169
          0,           0,         172,      -8.568938224,      -8.651438732,      -9.310765227,      -8.153576222,      -13.00558029
          0,           0,         173,      -8.572206256,      -8.654698176,      -9.313977542,       -8.15701316,      -13.00874162
          0,           0,         174,      -8.575474178,      -8.657960987,      -9.317192322,      -8.160449927,      -13.01190554
          0,           0,         175,      -8.578741939,      -8.661227067,      -9.320409479,      -8.163886345,      -13.01507239
          0,           0,         176,      -8.582009627,      -8.664496451,      -9.323628529,      -8.167322697,      -13.01824143
          0,           0,         177,      -8.585277277,      -8.667769097,      -9.326849806,       -8.17075891,      -13.02141321
          0,           0,         178,      -8.588544852,      -8.671044968,      -9.330072486,      -8.174194986,      -13.02458754
          0,           0,         179,      -8.591812343,      -8.674324003,       -9.33329677,      -8.177630908,      -13.02776416
          0,           0,         180,      -8.595079766,      -8.677606073,      -9.336523131,      -8.181066655,      -13.03094377
          0,           0,         181,      -8.598347088,      -8.680891317,      -9.339750368,      -8.184502291,      -13.03412591
          0,           0,         182,      -8.601614244,      -8.684179508,      -9.342980728,      -8.187937517,      -13.03731015
          0,           0,         183,      -8.604881334,      -8.687470829,       -9.34621246,      -8.191372583,      -13.04049683
          0,           0,         184,      -8.608148295,      -8.690765055,      -9.349447738,      -8.194807328,      -13.04368575
          0,           0,         185,      -8.611415287,      -8.694062495,      -9.352682614,      -8.198242117,      -13.04687706
          0,           0,         186,      -8.614682261,        -8.6973629,      -9.355918831,      -8.201676827,      -13.05007083
          0,           0,         187,      -8.617949177,      -8.700666192,       -9.35915657,      -8.205111379,       -13.0532667
          0,           0,         188,      -8.621216067,      -8.703972217,      -9.362396715,      -8.208545759,      -13.05646469
          0,           0,         189,      -8.624482898,      -8.707280797,      -9.365639674,      -8.211979876,      -13.05966477
          0,           0,         190,       -8.62774976,      -8.710592146,      -9.368883793,      -8.215413916,      -13.06286746
          0,           0,         191,      -8.631016578,      -8.713906031,      -9.372131128,      -8.218847724,      -13.06607264
          0,           0,         192,      -8.634283471,      -8.717222694,      -9.375378688,      -8.222281576,       -13.0692798
          0,           0,         193,      -8.637550412,      -8.720542011,      -9.378627549,      -8.225715403,      -13.07248899
          0,           0,         194,      -8.640817367,      -8.723863811,      -9.381878874,      -8.229149085,      -13.07570039
          0,           0,         195,      -8.644084361,      -8.727188147,      -9.385131356,      -8.232582673,      -13.07891399
          0,           0,         196,      -8.647351412,       -8.73051496,       -9.38838528,      -8.236016251,      -13.08212989
          0,           0,         197,      -8.650618541,      -8.733844226,      -9.391640162,       -8.23944979,      -13.08534775
          0,           0,         198,      -8.653885785,      -8.737175669,       -9.39489741,      -8.242883279,      -13.08856777
          0,           0,         199,      -8.657153048,      -8.740509324,      -9.398157584,      -8.246316518,      -13.09178977
          0,           0,         200,      -8.660420479,      -8.743845444,      -9.401418158,      -8.249749848,      -13.09501409
          0,           0,         201,      -8.663687986,       -8.74718388,      -9.404680427,       -8.25318309,      -13.09824048
          0,           0,         202,      -8.666955544,      -8.750524634,      -9.407944343,      -8.256616218,      -13.10146884
          0,           0,         203,       -8.67022322,      -8.753867727,      -9.411209604,      -8.260049344,      -13.10469934
          0,           0,         204,      -8.673490945,      -8.757213034,      -9.414475881,      -8.263482366,      -13.10793173
          0,           0,         205,       -8.67675871,      -8.760560484,      -9.417744339,       -8.26691516,      -13.11116594
          0,           0,         206,      -8.680026577,      -8.763910251,      -9.421014086,      -8.270347915,      -13.11440194
          0,           0,         207,      -8.683294513,       -8.76726224,       -9.42428602,      -8.273780541,      -13.11764008
          0,           0,         208,      -8.686562539,      -8.770616533,       -9.42755848,      -8.277213137,      -13.12088035
          0,           0,         209,      -8.689830651,      -8.773973079,       -9.43083201,      -8.280645628,      -13.12412024
          0,           0,         210,       -8.69309884,      -8.777331777,      -9.434107428,      -8.284078054,      -13.12736154
          0,           0,         211,      -8.696367134,      -8.780692595,      -9.437384028,      -8.287510364,      -13.13060618
          0,           0,         212,       -8.69963536,      -8.784055378,      -9.440663185,      -8.290942858,       -13.1338531
          0,           0,         213,      -8.702903641,      -8.787420094,      -9.443943734,       -8.29437553,      -13.13710207
          0,           0,         214,      -8.706171914,       -8.79078654,      -9.447227216,      -8.297807907,      -13.14035219
          0,           0,         215,      -8.709440372,      -8.794155007,      -9.450511459,      -8.301240289,      -13.14360349
          0,           0,         216,      -8.712708942,      -8.797525358,      -9.453797329,      -8.304672623,      -13.14685631
          0,           0,         217,      -8.715977613,      -8.800897563,      -9.457085073,      -8.308104819,      -13.15011083
          0,           0,         218,      -8.719246423,      -8.804271685,      -9.460373446,      -8.311536985,      -13.15336721
          0,           0,         219,      -8.722515348,      -8.807647518,      -9.463664232,      -8.314969008,      -13.15662499
          0,           0,         220,      -8.725784438,      -8.811025083,      -9.466957068,      -8.318400939,      -13.15988452
          0,           0,         221,      -8.729053766,      -8.814404521,      -9.470250228,      -8.321833025,      -13.16314605
          0,           0,         222,      -8.732323185,      -8.817785591,      -9.473545429,       -8.32526492,      -13.16640922
          0,           0,         223,      -8.735592804,      -8.821168363,      -9.476842351,        -8.3286968,      -13.16967414
          0,           0,         224,      -8.738862609,      -8.824552896,      -9.480139645,      -8.332128645,      -13.17294078
          0,           0,         225,      -8.742132602,      -8.827939191,      -9.483437732,      -8.335560543,      -13.17620883
          0,           0,         226,      -8.745402786,      -8.831327199,      -9.486737228,       -8.33899241,      -13.17947829
          0,           0,         227,      -8.748672672,      -8.834716799,        -9.4900382,      -8.342426316,      -13.18274852
          0,           0,         228,      -8.751942175,      -8.838106683,      -9.493345832,      -8.345859175,      -13.18601858
          0,           0,         229,      -8.755211684,      -8.841497559,      -9.496655294,      -8.349291692,       -13.1892884
          0,           0,         230,      -8.758481299,      -8.844889866,      -9.499966154,      -8.352724036,      -13.19255859
          0,           0,         231,      -8.761751001,      -8.848283515,      -9.503278927,      -8.356156085,      -13.19582932
          0,           0,         232,      -8.765020836,       -8.85167868,      -9.506592076,      -8.359588019,      -13.19910062
          0,           0,         233,      -8.768290781,      -8.855075352,      -9.509906442,      -8.363019782,       -13.2023733
          0,           0,         234,      -8.771560791,      -8.858473355,       -9.51322259,      -8.366451361,      -13.20564738
          0,           0,         235,        -8.7748309,      -8.861872906,      -9.516539321,      -8.369882808,      -13.20892311
          0,           0,         236,       -8.77810112,      -8.865274075,       -9.51985587,      -8.373314183,      -13.21220085
          0,           0,         237,      -8.781371474,        -8.8686767,      -9.523173113,      -8.376745505,      -13.21548074
          0,           0,         238,      -8.784641825,      -8.872080633,      -9.526492502,       -8.38017642,      -13.21876248
          0,           0,         239,      -8.787912288,      -8.875486004,      -9.529812975,      -8.383607152,      -13.22204597
          0,           0,         240,      -8.791182892,      -8.878892824,      -9.533134398,      -8.387037775,      -13.22533171
          0,           0,         241,       -8.79445363,      -8.882300957,      -9.536457839,      -8.390468247,      -13.22861946
          0,           0,         242,      -8.797724475,      -8.885710324,       -9.53978299,      -8.393898422,      -13.23190892
          0,           0,         243,      -8.800995564,      -8.889121204,      -9.543107361,      -8.397328637,      -13.23520035
          0,           0,         244,      -8.804266747,      -8.892533183,      -9.546434626,      -8.400758502,       -13.2384937
          0,           0,         245,      -8.807538144,        -8.8959466,      -9.549760715,      -8.404188387,      -13.24178866
          0,           0,         246,       -8.81080973,      -8.899361238,      -9.553088478,      -8.407618112,      -13.24508531
          0,           0,         247,      -8.814081512,      -8.902777108,      -9.556416947,      -8.411047717,       -13.2483839
          0,           0,         248,      -8.817353446,      -8.906194096,      -9.559746714,      -8.414477109,      -13.25168422
          0,           0,         249,      -8.820625601,      -8.909612222,      -9.563077484,      -8.417906368,      -13.25498607
          0,           0,         250,      -8.823897979,      -8.913031532,      -9.566408484,      -8.421335522,      -13.25828956
          0,           0,         251,      -8.827170531,      -8.916451857,      -9.569740889,      -8.424764432,      -13.26159489
          0,           0,         252,      -8.830443315,       -8.91987329,      -9.573073936,      -8.428193246,      -13.26490191
          0,           0,         253,      -8.833716305,      -8.923295802,      -9.576407666,      -8.431621902,      -13.26821034
          0,           0,         254,      -8.836989461,      -8.926719256,      -9.579743609,      -8.435050182,      -13.27152035
          0,           0,         255,      -8.840262859,      -8.930143792,      -9.583080101,      -8.438478353,      -13.27483174
          0,           0,         256,      -8.843536566,      -8.933569381,      -9.586417196,      -8.441906525,      -13.27814464
          0,           0,         257,      -8.846810496,      -8.936995978,      -9.589754847,      -8.445334549,      -13.28145926
          0,           0,         258,      -8.850084663,       -8.94042361,      -9.593093205,      -8.448762472,      -13.28477494
          0,           0,         259,      -8.853359089,      -8.943852184,       -9.59643317,      -8.452190246,      -13.28809201
          0,           0,         260,      -8.856633766,      -8.947281656,      -9.599773042,      -8.455617867,       -13.2914103
          0,           0,         261,      -8.859908717,      -8.950711972,       -9.60311499,      -8.459045362,      -13.29472993
          0,           0,         262,      -8.863183948,      -8.954143273,      -9.606456957,      -8.462472768,      -13.29805081
          0,           0,         263,      -8.866459475,      -8.957575524,      -9.609799189,      -8.465900127,       -13.3013732
          0,           0,         264,      -8.869735256,      -8.961008687,      -9.613141884,      -8.469327339,      -13.30469676
          0,           0,         265,      -8.873011317,      -8.964442748,       -9.61648532,      -8.472754476,      -13.30802178
          0,           0,         266,      -8.876287619,      -8.967877706,      -9.619829631,       -8.47618144,      -13.31134818
          0,           0,         267,      -8.879564132,      -8.971313437,      -9.623175897,      -8.479608063,      -13.31467581
          0,           0,         268,      -8.882840906,      -8.974750045,      -9.626523003,      -8.483034552,      -13.31800501
          0,           0,         269,      -8.886117963,      -8.978187596,      -9.629870157,      -8.486460974,      -13.32133554
          0,           0,         270,      -8.889395237,      -8.981625843,      -9.633219338,      -8.489887066,      -13.32466751
          0,           0,         271,      -8.892672846,      -8.985065061,      -9.636567269,      -8.493313247,      -13.32800047
          0,           0,         272,      -8.895950743,      -8.988505185,      -9.639915936,      -8.496739344,      -13.33133474
          0,           0,         273,      -8.899228859,      -8.991946118,      -9.643265458,      -8.500165216,      -13.33467002
          0,           0,         274,      -8.902507194,        -8.9953878,      -9.646616432,      -8.503590873,      -13.33800631
          0,           0,         275,      -8.905785791,      -8.998830355,      -9.649967822,      -8.507016451,      -13.34134331
          0,           0,         276,      -8.909064689,      -9.002273774,      -9.653320171,      -8.510441926,       -13.3446812
          0,           0,         277,      -8.912343862,      -9.005717928,      -9.656673823,       -8.51386725,      -13.34802009
          0,           0,         278,      -8.915623294,      -9.009162746,      -9.660028275,      -8.517292359,      -13.35135992
          0,           0,         279,      -8.918903092,      -9.012608354,      -9.663382276,      -8.520717494,      -13.35470081
          0,           0,         280,      -8.922183168,      -9.016054516,      -9.666737466,      -8.524142417,      -13.35804263
          0,           0,         281,      -8.925463624,      -9.019501353,      -9.670092809,      -8.527567391,      -13.36138526
